221210 130951.115|CONFIG|qtp1613095350-231515|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
221210 130951.115|INFO|qtp1613095350-231515|info|
221210 130951.115|INFO|qtp1613095350-231515|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
221210 130951.116|INFO|qtp1613095350-231515|info|Login: team78 (aka team78)
221210 130951.116|INFO|qtp1613095350-231515|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
221210 130951.116|INFO|qtp1613095350-231515|startLog|Process id is 22344@DESKTOP-D75BQTV
221210 130951.116|INFO|qtp1613095350-231515|info|Contacting server at 212.212.212.212:50002 as TEAM78 @ site 0
221210 130951.116|INFO|qtp1613095350-231515|info|sendLoginRequest start - sending from TEAM78 @ site 0
221210 130951.116|INFO|qtp1613095350-231515|sendToLocalServer|Sending packet to server Packet[LOGIN_REQUEST] #1001 TEAM78 @ site 0 -> SERVER0 @ site 0
221210 130951.116|INFO|qtp1613095350-231515|sendToLocalServer|Sent    packet to server Packet[LOGIN_REQUEST] #1001 TEAM78 @ site 0 -> SERVER0 @ site 0
221210 130951.116|INFO|qtp1613095350-231515|info|sendLoginRequest end - packet sent.
221210 130951.116|INFO|Thread-250901|run|send(Serializable)
221210 130951.121|INFO|Thread-250900|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
221210 130951.123|INFO|Thread-250902|info| receiveObject(S) start got Packet[LOGIN_SUCCESS] #7759 SERVER0 @ site 1 -> TEAM78 @ site 1
221210 130951.123|INFO|Thread-250902|dumpPacket|Packet LOGIN_SUCCESS (Seq #7759, o#7759 ) recieveObject
221210 130951.123|INFO|Thread-250902|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 130951.123|INFO|Thread-250902|dumpPacket|    To: TEAM78 @ site 1
221210 130951.123|INFO|Thread-250902|dumpPacket|   key: PROFILE_LIST is: [Ledu.csus.ecs.pc2.core.model.Profile; [Ledu.csus.ecs.pc2.core.model.Profile;@2e5791e0
221210 130951.123|INFO|Thread-250902|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
221210 130951.123|INFO|Thread-250902|dumpPacket|   key: CLIENT_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.ClientSettings; [Ledu.csus.ecs.pc2.core.model.ClientSettings;@20906a5a
