231209 124555.085|CONFIG|qtp135640095-68092|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
231209 124555.085|INFO|qtp135640095-68092|info|
231209 124555.085|INFO|qtp135640095-68092|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
231209 124555.085|INFO|qtp135640095-68092|info|Login: team89 (aka team89)
231209 124555.085|INFO|qtp135640095-68092|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
231209 124555.085|INFO|qtp135640095-68092|startLog|Process id is 15028@DESKTOP-D75BQTV
231209 124555.085|INFO|qtp135640095-68092|info|Contacting server at localhost:50002 as TEAM89 @ site 0
231209 124555.085|INFO|qtp135640095-68092|info|sendLoginRequest start - sending from TEAM89 @ site 0
231209 124555.085|INFO|qtp135640095-68092|sendToLocalServer|Sending packet to server Packet[LOGIN_REQUEST] #1641 TEAM89 @ site 0 -> SERVER0 @ site 0
231209 124555.085|INFO|qtp135640095-68092|sendToLocalServer|Sent    packet to server Packet[LOGIN_REQUEST] #1641 TEAM89 @ site 0 -> SERVER0 @ site 0
231209 124555.085|INFO|qtp135640095-68092|info|sendLoginRequest end - packet sent.
231209 124555.085|INFO|Thread-68149|run|send(Serializable)
231209 124555.101|INFO|Thread-68148|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
231209 124555.108|INFO|Thread-68150|info| receiveObject(S) start got Packet[LOGIN_SUCCESS] #9511 SERVER0 @ site 1 -> TEAM89 @ site 1
231209 124555.108|INFO|Thread-68150|dumpPacket|Packet LOGIN_SUCCESS (Seq #9511, o#9511 ) recieveObject
231209 124555.108|INFO|Thread-68150|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: RealDeal--1957769244132597914)
231209 124555.108|INFO|Thread-68150|dumpPacket|    To: TEAM89 @ site 1
231209 124555.108|INFO|Thread-68150|dumpPacket|   key: PROFILE_LIST is: [Ledu.csus.ecs.pc2.core.model.Profile; [Ledu.csus.ecs.pc2.core.model.Profile;@6a880bca
231209 124555.108|INFO|Thread-68150|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
231209 124555.108|INFO|Thread-68150|dumpPacket|   key: CLIENT_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.ClientSettings; [Ledu.csus.ecs.pc2.core.model.ClientSettings;@644fe8eb
