231209 103801.063|CONFIG|qtp135640095-21784|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
231209 103801.063|INFO|qtp135640095-21784|info|
231209 103801.063|INFO|qtp135640095-21784|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
231209 103801.063|INFO|qtp135640095-21784|info|Login: team95 (aka team95)
231209 103801.063|INFO|qtp135640095-21784|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
231209 103801.063|INFO|qtp135640095-21784|startLog|Process id is 15028@DESKTOP-D75BQTV
231209 103801.063|INFO|qtp135640095-21784|info|Contacting server at localhost:50002 as TEAM95 @ site 0
231209 103801.063|INFO|qtp135640095-21784|info|sendLoginRequest start - sending from TEAM95 @ site 0
231209 103801.063|INFO|qtp135640095-21784|sendToLocalServer|Sending packet to server Packet[LOGIN_REQUEST] #588 TEAM95 @ site 0 -> SERVER0 @ site 0
231209 103801.063|INFO|qtp135640095-21784|sendToLocalServer|Sent    packet to server Packet[LOGIN_REQUEST] #588 TEAM95 @ site 0 -> SERVER0 @ site 0
231209 103801.063|INFO|qtp135640095-21784|info|sendLoginRequest end - packet sent.
231209 103801.063|INFO|Thread-49237|run|send(Serializable)
231209 103801.076|INFO|Thread-49236|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
231209 103801.077|INFO|Thread-49238|info| receiveObject(S) start got Packet[LOGIN_SUCCESS] #3375 SERVER0 @ site 1 -> TEAM95 @ site 1
231209 103801.077|INFO|Thread-49238|dumpPacket|Packet LOGIN_SUCCESS (Seq #3375, o#3375 ) recieveObject
231209 103801.077|INFO|Thread-49238|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: RealDeal--1957769244132597914)
231209 103801.077|INFO|Thread-49238|dumpPacket|    To: TEAM95 @ site 1
