231209 110536.253|CONFIG|qtp135640095-49663|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
231209 110536.254|INFO|qtp135640095-49663|info|
231209 110536.255|INFO|qtp135640095-49663|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
231209 110536.255|INFO|qtp135640095-49663|info|Login: team46 (aka team46)
231209 110536.255|INFO|qtp135640095-49663|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
231209 110536.255|INFO|qtp135640095-49663|startLog|Process id is 15028@DESKTOP-D75BQTV
231209 110536.255|INFO|qtp135640095-49663|info|Contacting server at localhost:50002 as TEAM46 @ site 0
231209 110536.258|INFO|qtp135640095-49663|info|sendLoginRequest start - sending from TEAM46 @ site 0
231209 110536.258|INFO|qtp135640095-49663|sendToLocalServer|Sending packet to server Packet[LOGIN_REQUEST] #850 TEAM46 @ site 0 -> SERVER0 @ site 0
231209 110536.258|INFO|qtp135640095-49663|sendToLocalServer|Sent    packet to server Packet[LOGIN_REQUEST] #850 TEAM46 @ site 0 -> SERVER0 @ site 0
231209 110536.258|INFO|qtp135640095-49663|info|sendLoginRequest end - packet sent.
231209 110536.258|INFO|Thread-65323|run|send(Serializable)
231209 110536.271|INFO|Thread-65322|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
231209 110536.276|INFO|Thread-65324|info| receiveObject(S) start got Packet[LOGIN_SUCCESS] #4647 SERVER0 @ site 1 -> TEAM46 @ site 1
231209 110536.276|INFO|Thread-65324|dumpPacket|Packet LOGIN_SUCCESS (Seq #4647, o#4647 ) recieveObject
231209 110536.276|INFO|Thread-65324|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: RealDeal--1957769244132597914)
231209 110536.276|INFO|Thread-65324|dumpPacket|    To: TEAM46 @ site 1
231209 110536.276|INFO|Thread-65324|dumpPacket|   key: PROFILE_LIST is: [Ledu.csus.ecs.pc2.core.model.Profile; [Ledu.csus.ecs.pc2.core.model.Profile;@5196e177
231209 110536.276|INFO|Thread-65324|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
231209 110536.276|INFO|Thread-65324|dumpPacket|   key: CLIENT_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.ClientSettings; [Ledu.csus.ecs.pc2.core.model.ClientSettings;@5f511535
231209 110536.276|INFO|Thread-65324|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@5b6e8a07
231209 110536.276|INFO|Thread-65324|dumpPacket|   key: CLARIFICATION_LIST is: [Ledu.csus.ecs.pc2.core.model.Clarification; [Ledu.csus.ecs.pc2.core.model.Clarification;@1e6c1f0e
231209 110536.276|INFO|Thread-65324|dumpPacket|   key: CATEGORY_LIST is: [Ledu.csus.ecs.pc2.core.model.Category; [Ledu.csus.ecs.pc2.core.model.Category;@7817c8ed
231209 110536.276|INFO|Thread-65324|dumpPacket|   key: LANGUAGE_LIST is: [Ledu.csus.ecs.pc2.core.model.Language; [Ledu.csus.ecs.pc2.core.model.Language;@2fb88267
