231209 110536.284|CONFIG|Thread-65324|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
231209 110536.284|INFO|Thread-65324|info|
231209 110536.284|INFO|Thread-65324|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
231209 110536.284|INFO|Thread-65324|info|Login: team46 (aka team46)
231209 110536.284|INFO|Thread-65324|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
231209 110536.284|INFO|Thread-65324|startLog|Process id is 15028@DESKTOP-D75BQTV
231209 110536.284|INFO|Thread-65324|info| handlePacket original LOGIN_SUCCESS after -- all settings loaded 
231209 110536.284|INFO|Thread-65324|info|handlePacket end Packet[LOGIN_SUCCESS] #4647 SERVER0 @ site 1 -> TEAM46 @ site 1
231209 110536.284|INFO|Thread-65324|info| receiveObject(S) end   got Packet[LOGIN_SUCCESS] #4647 SERVER0 @ site 1 -> TEAM46 @ site 1
231209 110603.091|INFO|qtp135640095-64842|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #854 TEAM46 @ site 1 -> SERVER0 @ site 1
231209 110603.098|INFO|qtp135640095-64842|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #854 TEAM46 @ site 1 -> SERVER0 @ site 1
231209 110603.164|INFO|Thread-65335|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #4667 SERVER0 @ site 1 -> TEAM46 @ site 1
231209 110603.164|INFO|Thread-65335|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #4667, o#4667 ) recieveObject
231209 110603.164|INFO|Thread-65335|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: RealDeal--1957769244132597914)
231209 110603.164|INFO|Thread-65335|dumpPacket|    To: TEAM46 @ site 1
231209 110603.164|INFO|Thread-65335|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 100 NEW 22 min 1342370ms from TEAM46 @ site 1 id Run-4014806477239103198 problem Missing_Cat--8325778690036057049 lang Java--8800253324652192008
231209 110603.164|INFO|Thread-65335|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #4667 SERVER0 @ site 1 -> TEAM46 @ site 1
231209 110603.164|INFO|Thread-65335|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #4667, o#4667 ) handlePacket
