231209 110311.071|CONFIG|qtp135640095-44446|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
231209 110311.071|INFO|qtp135640095-44446|info|
231209 110311.071|INFO|qtp135640095-44446|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
231209 110311.071|INFO|qtp135640095-44446|info|Login: team56 (aka team56)
231209 110311.071|INFO|qtp135640095-44446|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
231209 110311.071|INFO|qtp135640095-44446|startLog|Process id is 15028@DESKTOP-D75BQTV
231209 110311.071|INFO|qtp135640095-44446|info|Contacting server at localhost:50002 as TEAM56 @ site 0
231209 110311.071|INFO|qtp135640095-44446|info|sendLoginRequest start - sending from TEAM56 @ site 0
231209 110311.071|INFO|qtp135640095-44446|sendToLocalServer|Sending packet to server Packet[LOGIN_REQUEST] #835 TEAM56 @ site 0 -> SERVER0 @ site 0
231209 110311.071|INFO|qtp135640095-44446|sendToLocalServer|Sent    packet to server Packet[LOGIN_REQUEST] #835 TEAM56 @ site 0 -> SERVER0 @ site 0
231209 110311.071|INFO|qtp135640095-44446|info|sendLoginRequest end - packet sent.
231209 110311.076|INFO|Thread-65176|run|send(Serializable)
231209 110311.091|INFO|Thread-65175|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
231209 110311.098|INFO|Thread-65177|info| receiveObject(S) start got Packet[LOGIN_SUCCESS] #4552 SERVER0 @ site 1 -> TEAM56 @ site 1
231209 110311.098|INFO|Thread-65177|dumpPacket|Packet LOGIN_SUCCESS (Seq #4552, o#4552 ) recieveObject
231209 110311.098|INFO|Thread-65177|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: RealDeal--1957769244132597914)
231209 110311.098|INFO|Thread-65177|dumpPacket|    To: TEAM56 @ site 1
231209 110311.098|INFO|Thread-65177|dumpPacket|   key: PROFILE_LIST is: [Ledu.csus.ecs.pc2.core.model.Profile; [Ledu.csus.ecs.pc2.core.model.Profile;@33eb5386
231209 110311.098|INFO|Thread-65177|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
231209 110311.098|INFO|Thread-65177|dumpPacket|   key: CLIENT_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.ClientSettings; [Ledu.csus.ecs.pc2.core.model.ClientSettings;@3d2cbb8b
231209 110311.098|INFO|Thread-65177|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@391338f6
231209 110311.098|INFO|Thread-65177|dumpPacket|   key: CLARIFICATION_LIST is: [Ledu.csus.ecs.pc2.core.model.Clarification; [Ledu.csus.ecs.pc2.core.model.Clarification;@7c11b1b0
231209 110311.098|INFO|Thread-65177|dumpPacket|   key: CATEGORY_LIST is: [Ledu.csus.ecs.pc2.core.model.Category; [Ledu.csus.ecs.pc2.core.model.Category;@158faad7
231209 110311.098|INFO|Thread-65177|dumpPacket|   key: LANGUAGE_LIST is: [Ledu.csus.ecs.pc2.core.model.Language; [Ledu.csus.ecs.pc2.core.model.Language;@4d27ab0e
231209 110311.098|INFO|Thread-65177|dumpPacket|   key: REMOTE_LOGGED_IN_USERS is: [Ledu.csus.ecs.pc2.core.model.ClientId; [Ledu.csus.ecs.pc2.core.model.ClientId;@6d53eed4
231209 110311.098|INFO|Thread-65177|dumpPacket|   key: CONTEST_TIME_LIST is: [Ledu.csus.ecs.pc2.core.model.ContestTime; [Ledu.csus.ecs.pc2.core.model.ContestTime;@1c3e4eff
231209 110311.098|INFO|Thread-65177|dumpPacket|   key: CONNECTION_HANDLE_ID_LIST is: [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID; [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID;@740f96bd
231209 110311.098|INFO|Thread-65177|dumpPacket|   key: PROFILE is: edu.csus.ecs.pc2.core.model.Profile RealDeal--1957769244132597914
231209 110311.098|INFO|Thread-65177|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId TEAM56 @ site 1
231209 110311.098|INFO|Thread-65177|dumpPacket|   key: SITE_NUMBER is: java.lang.Integer 1
231209 110311.098|INFO|Thread-65177|dumpPacket|   key: CONTEST_INFORMATION is: edu.csus.ecs.pc2.core.model.ContestInformation edu.csus.ecs.pc2.core.model.ContestInformation@4803ce9
231209 110311.098|INFO|Thread-65177|dumpPacket|   key: SITE_LIST is: [Ledu.csus.ecs.pc2.core.model.Site; [Ledu.csus.ecs.pc2.core.model.Site;@765747e3
231209 110311.098|INFO|Thread-65177|dumpPacket|   key: PROBLEM_DATA_FILES is: [Ledu.csus.ecs.pc2.core.model.ProblemDataFiles; [Ledu.csus.ecs.pc2.core.model.ProblemDataFiles;@1870b660
231209 110311.098|INFO|Thread-65177|dumpPacket|   key: JUDGEMENT_LIST is: [Ledu.csus.ecs.pc2.core.model.Judgement; [Ledu.csus.ecs.pc2.core.model.Judgement;@10c271ad
231209 110311.098|INFO|Thread-65177|dumpPacket|   key: PROBLEM_LIST is: [Ledu.csus.ecs.pc2.core.model.Problem; [Ledu.csus.ecs.pc2.core.model.Problem;@15206028
231209 110311.098|INFO|Thread-65177|dumpPacket|   key: GROUP_LIST is: [Ledu.csus.ecs.pc2.core.model.Group; [Ledu.csus.ecs.pc2.core.model.Group;@59844530
231209 110311.098|INFO|Thread-65177|dumpPacket|   key: LOCAL_LOGGED_IN_USERS is: [Ledu.csus.ecs.pc2.core.model.ClientId; [Ledu.csus.ecs.pc2.core.model.ClientId;@44da3bd6
231209 110311.098|INFO|Thread-65177|dumpPacket|   key: SERVER_CLOCK_OFFSET is: java.util.GregorianCalendar java.util.GregorianCalendar[time=1702141391076,areFieldsSet=true,areAllFieldsSet=false,lenient=true,zone=sun.util.calendar.ZoneInfo[id="GMT",offset=0,dstSavings=0,useDaylight=false,transitions=0,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2023,MONTH=11,WEEK_OF_YEAR=49,WEEK_OF_MONTH=2,DAY_OF_MONTH=9,DAY_OF_YEAR=343,DAY_OF_WEEK=7,DAY_OF_WEEK_IN_MONTH=2,AM_PM=1,HOUR=5,HOUR_OF_DAY=17,MINUTE=3,SECOND=11,MILLISECOND=76,ZONE_OFFSET=0,DST_OFFSET=0]
231209 110311.098|INFO|Thread-65177|dumpPacket|   key: CONTEST_IDENTIFIER is: java.lang.String RealDeal--1957769244132597914
231209 110311.098|INFO|Thread-65177|dumpPacket|   key: BALLOON_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.BalloonSettings; [Ledu.csus.ecs.pc2.core.model.BalloonSettings;@479675f9
231209 110311.098|INFO|Thread-65177|dumpPacket|   key: RUN_LIST is: [Ledu.csus.ecs.pc2.core.model.Run; [Ledu.csus.ecs.pc2.core.model.Run;@51216c03
231209 110311.098|INFO|Thread-65177|dumpPacket|   key: ACCOUNT_ARRAY is: [Ledu.csus.ecs.pc2.core.model.Account; [Ledu.csus.ecs.pc2.core.model.Account;@2af70ed2
231209 110311.098|INFO|Thread-65177|info|handlePacket start Packet[LOGIN_SUCCESS] #4552 SERVER0 @ site 1 -> TEAM56 @ site 1
231209 110311.098|INFO|Thread-65177|dumpPacket|Packet LOGIN_SUCCESS (Seq #4552, o#4552 ) handlePacket
231209 110311.098|INFO|Thread-65177|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: RealDeal--1957769244132597914)
231209 110311.098|INFO|Thread-65177|dumpPacket|    To: TEAM56 @ site 1
231209 110311.098|INFO|Thread-65177|dumpPacket|   key: PROFILE_LIST is: [Ledu.csus.ecs.pc2.core.model.Profile; [Ledu.csus.ecs.pc2.core.model.Profile;@33eb5386
231209 110311.098|INFO|Thread-65177|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
231209 110311.098|INFO|Thread-65177|dumpPacket|   key: CLIENT_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.ClientSettings; [Ledu.csus.ecs.pc2.core.model.ClientSettings;@3d2cbb8b
231209 110311.098|INFO|Thread-65177|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@391338f6
231209 110311.098|INFO|Thread-65177|dumpPacket|   key: CLARIFICATION_LIST is: [Ledu.csus.ecs.pc2.core.model.Clarification; [Ledu.csus.ecs.pc2.core.model.Clarification;@7c11b1b0
