231209 095607.344|CONFIG|qtp135640095-21299|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
231209 095607.344|INFO|qtp135640095-21299|info|
231209 095607.346|INFO|qtp135640095-21299|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
231209 095607.346|INFO|qtp135640095-21299|info|Login: team87 (aka team87)
231209 095607.346|INFO|qtp135640095-21299|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
231209 095607.346|INFO|qtp135640095-21299|startLog|Process id is 15028@DESKTOP-D75BQTV
231209 095607.346|INFO|qtp135640095-21299|info|Contacting server at localhost:50002 as TEAM87 @ site 0
231209 095607.346|INFO|qtp135640095-21299|info|sendLoginRequest start - sending from TEAM87 @ site 0
231209 095607.346|INFO|qtp135640095-21299|sendToLocalServer|Sending packet to server Packet[LOGIN_REQUEST] #415 TEAM87 @ site 0 -> SERVER0 @ site 0
231209 095607.346|INFO|qtp135640095-21299|sendToLocalServer|Sent    packet to server Packet[LOGIN_REQUEST] #415 TEAM87 @ site 0 -> SERVER0 @ site 0
231209 095607.346|INFO|qtp135640095-21299|info|sendLoginRequest end - packet sent.
231209 095607.346|INFO|Thread-33423|run|send(Serializable)
231209 095607.359|INFO|Thread-33422|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
231209 095607.364|INFO|Thread-33424|info| receiveObject(S) start got Packet[LOGIN_SUCCESS] #2298 SERVER0 @ site 1 -> TEAM87 @ site 1
231209 095607.364|INFO|Thread-33424|dumpPacket|Packet LOGIN_SUCCESS (Seq #2298, o#2298 ) recieveObject
231209 095607.364|INFO|Thread-33424|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: DryRun--6069080675419338087)
231209 095607.364|INFO|Thread-33424|dumpPacket|    To: TEAM87 @ site 1
231209 095607.364|INFO|Thread-33424|dumpPacket|   key: PROFILE_LIST is: [Ledu.csus.ecs.pc2.core.model.Profile; [Ledu.csus.ecs.pc2.core.model.Profile;@a656507
231209 095607.364|INFO|Thread-33424|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
231209 095607.364|INFO|Thread-33424|dumpPacket|   key: CLIENT_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.ClientSettings; [Ledu.csus.ecs.pc2.core.model.ClientSettings;@4a29a3b
231209 095607.364|INFO|Thread-33424|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@9d0e77
231209 095607.364|INFO|Thread-33424|dumpPacket|   key: CLARIFICATION_LIST is: [Ledu.csus.ecs.pc2.core.model.Clarification; [Ledu.csus.ecs.pc2.core.model.Clarification;@459f9000
231209 095607.364|INFO|Thread-33424|dumpPacket|   key: CATEGORY_LIST is: [Ledu.csus.ecs.pc2.core.model.Category; [Ledu.csus.ecs.pc2.core.model.Category;@64f398e9
231209 095607.364|INFO|Thread-33424|dumpPacket|   key: LANGUAGE_LIST is: [Ledu.csus.ecs.pc2.core.model.Language; [Ledu.csus.ecs.pc2.core.model.Language;@7410b50e
231209 095607.364|INFO|Thread-33424|dumpPacket|   key: REMOTE_LOGGED_IN_USERS is: [Ledu.csus.ecs.pc2.core.model.ClientId; [Ledu.csus.ecs.pc2.core.model.ClientId;@1c96e34d
231209 095607.364|INFO|Thread-33424|dumpPacket|   key: CONTEST_TIME_LIST is: [Ledu.csus.ecs.pc2.core.model.ContestTime; [Ledu.csus.ecs.pc2.core.model.ContestTime;@25b06f4f
231209 095607.364|INFO|Thread-33424|dumpPacket|   key: CONNECTION_HANDLE_ID_LIST is: [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID; [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID;@5dfc8fc0
231209 095607.364|INFO|Thread-33424|dumpPacket|   key: PROFILE is: edu.csus.ecs.pc2.core.model.Profile DryRun--6069080675419338087
231209 095607.364|INFO|Thread-33424|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId TEAM87 @ site 1
231209 095607.364|INFO|Thread-33424|dumpPacket|   key: SITE_NUMBER is: java.lang.Integer 1
231209 095607.364|INFO|Thread-33424|dumpPacket|   key: CONTEST_INFORMATION is: edu.csus.ecs.pc2.core.model.ContestInformation edu.csus.ecs.pc2.core.model.ContestInformation@2cb5f9b4
231209 095607.364|INFO|Thread-33424|dumpPacket|   key: SITE_LIST is: [Ledu.csus.ecs.pc2.core.model.Site; [Ledu.csus.ecs.pc2.core.model.Site;@792ebe4
