221210 104118.072|CONFIG|Thread-4146|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
221210 104118.072|INFO|Thread-4146|info|
221210 104118.072|INFO|Thread-4146|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
221210 104118.072|INFO|Thread-4146|info|Login: team55 (aka team55)
221210 104118.072|INFO|Thread-4146|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
221210 104118.073|INFO|Thread-4146|startLog|Process id is 22344@DESKTOP-D75BQTV
221210 104118.073|INFO|Thread-4146|info| handlePacket original LOGIN_SUCCESS after -- all settings loaded 
221210 104118.073|INFO|Thread-4146|info|handlePacket end Packet[LOGIN_SUCCESS] #3060 SERVER0 @ site 1 -> TEAM55 @ site 1
221210 104118.073|INFO|Thread-4146|info| receiveObject(S) end   got Packet[LOGIN_SUCCESS] #3060 SERVER0 @ site 1 -> TEAM55 @ site 1
221210 104406.092|INFO|Thread-4229|info| receiveObject(S) start got Packet[UPDATE_SETTING] #3140 SERVER0 @ site 1 -> SERVER0 @ site 0
221210 104406.092|INFO|Thread-4229|dumpPacket|Packet UPDATE_SETTING (Seq #3140, o#140 ) recieveObject
221210 104406.092|INFO|Thread-4229|dumpPacket|  From: SERVER0 @ site 1, oADMINISTRATOR1 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 104406.092|INFO|Thread-4229|dumpPacket|    To: SERVER0 @ site 0
221210 104406.092|INFO|Thread-4229|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@3f717698
221210 104406.092|INFO|Thread-4229|info|handlePacket start Packet[UPDATE_SETTING] #3140 SERVER0 @ site 1 -> SERVER0 @ site 0
221210 104406.092|INFO|Thread-4229|dumpPacket|Packet UPDATE_SETTING (Seq #3140, o#140 ) handlePacket
221210 104406.092|INFO|Thread-4229|dumpPacket|  From: SERVER0 @ site 1, oADMINISTRATOR1 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 104406.092|INFO|Thread-4229|dumpPacket|    To: SERVER0 @ site 0
221210 104406.092|INFO|Thread-4229|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@3f717698
221210 104406.093|INFO|Thread-4229|info|handlePacket end Packet[UPDATE_SETTING] #3140 SERVER0 @ site 1 -> SERVER0 @ site 0
221210 104406.095|INFO|Thread-4229|info| receiveObject(S) end   got Packet[UPDATE_SETTING] #3140 SERVER0 @ site 1 -> SERVER0 @ site 0
221210 104406.193|INFO|Thread-4459|info| receiveObject(S) start got Packet[UPDATE_SETTING] #3141 SERVER0 @ site 1 -> SERVER0 @ site 0
221210 104406.193|INFO|Thread-4459|dumpPacket|Packet UPDATE_SETTING (Seq #3141, o#141 ) recieveObject
221210 104406.193|INFO|Thread-4459|dumpPacket|  From: SERVER0 @ site 1, oADMINISTRATOR1 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 104406.193|INFO|Thread-4459|dumpPacket|    To: SERVER0 @ site 0
221210 104406.193|INFO|Thread-4459|dumpPacket|   key: CONTEST_INFORMATION is: edu.csus.ecs.pc2.core.model.ContestInformation edu.csus.ecs.pc2.core.model.ContestInformation@2f8a4e58
221210 104406.193|INFO|Thread-4459|info|handlePacket start Packet[UPDATE_SETTING] #3141 SERVER0 @ site 1 -> SERVER0 @ site 0
221210 104406.193|INFO|Thread-4459|dumpPacket|Packet UPDATE_SETTING (Seq #3141, o#141 ) handlePacket
221210 104406.193|INFO|Thread-4459|dumpPacket|  From: SERVER0 @ site 1, oADMINISTRATOR1 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 104406.193|INFO|Thread-4459|dumpPacket|    To: SERVER0 @ site 0
221210 104406.193|INFO|Thread-4459|dumpPacket|   key: CONTEST_INFORMATION is: edu.csus.ecs.pc2.core.model.ContestInformation edu.csus.ecs.pc2.core.model.ContestInformation@2f8a4e58
221210 104406.193|INFO|Thread-4459|info|handlePacket end Packet[UPDATE_SETTING] #3141 SERVER0 @ site 1 -> SERVER0 @ site 0
221210 104406.226|INFO|Thread-4459|info| receiveObject(S) end   got Packet[UPDATE_SETTING] #3141 SERVER0 @ site 1 -> SERVER0 @ site 0
221210 104717.868|INFO|Thread-4718|info| receiveObject(S) start got Packet[CLOCK_STARTED] #3170 SERVER0 @ site 1 -> SERVER0 @ site 0
221210 104717.869|INFO|Thread-4718|dumpPacket|Packet CLOCK_STARTED (Seq #3170, o#3170 ) recieveObject
221210 104717.869|INFO|Thread-4718|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 104717.869|INFO|Thread-4718|dumpPacket|    To: SERVER0 @ site 0
221210 104717.869|INFO|Thread-4718|dumpPacket|   key: SITE_NUMBER is: java.lang.Integer 1
221210 104717.869|INFO|Thread-4718|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId ADMINISTRATOR1 @ site 1
