231209 082256.777|CONFIG|Thread-6241|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
231209 082256.777|INFO|Thread-6241|info|
231209 082256.785|INFO|Thread-6241|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
231209 082256.785|INFO|Thread-6241|info|Login: team85 (aka team85)
231209 082256.785|INFO|Thread-6241|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
231209 082256.785|INFO|Thread-6241|startLog|Process id is 15028@DESKTOP-D75BQTV
231209 082256.785|INFO|Thread-6241|info| handlePacket original LOGIN_SUCCESS after -- all settings loaded 
231209 082256.785|INFO|Thread-6241|info|handlePacket end Packet[LOGIN_SUCCESS] #919 SERVER0 @ site 1 -> TEAM85 @ site 1
231209 082256.785|INFO|Thread-6241|info| receiveObject(S) end   got Packet[LOGIN_SUCCESS] #919 SERVER0 @ site 1 -> TEAM85 @ site 1
231209 082649.440|INFO|qtp135640095-2300|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #200 TEAM85 @ site 1 -> SERVER0 @ site 1
231209 082649.440|INFO|qtp135640095-2300|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #200 TEAM85 @ site 1 -> SERVER0 @ site 1
231209 082649.478|INFO|Thread-9618|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #1099 SERVER0 @ site 1 -> TEAM85 @ site 1
231209 082649.478|INFO|Thread-9618|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #1099, o#1099 ) recieveObject
231209 082649.478|INFO|Thread-9618|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: DryRun--6069080675419338087)
231209 082649.478|INFO|Thread-9618|dumpPacket|    To: TEAM85 @ site 1
231209 082649.478|INFO|Thread-9618|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 71 NEW 45 min 2751056ms from TEAM85 @ site 1 id Run-3476497774183879203 problem DryRun--5056188413862619659 lang Java--8800253324652192008
231209 082649.478|INFO|Thread-9618|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #1099 SERVER0 @ site 1 -> TEAM85 @ site 1
231209 082649.478|INFO|Thread-9618|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #1099, o#1099 ) handlePacket
231209 082649.478|INFO|Thread-9618|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: DryRun--6069080675419338087)
231209 082649.478|INFO|Thread-9618|dumpPacket|    To: TEAM85 @ site 1
231209 082649.478|INFO|Thread-9618|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 71 NEW 45 min 2751056ms from TEAM85 @ site 1 id Run-3476497774183879203 problem DryRun--5056188413862619659 lang Java--8800253324652192008
231209 082649.478|INFO|Thread-9618|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #1099 SERVER0 @ site 1 -> TEAM85 @ site 1
