231208 164452.463|CONFIG|Thread-1136|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
231208 164452.466|INFO|Thread-1136|info|
231208 164452.466|INFO|Thread-1136|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
231208 164452.466|INFO|Thread-1136|info|Login: team72 (aka team72)
231208 164452.466|INFO|Thread-1136|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
231208 164452.466|INFO|Thread-1136|startLog|Process id is 14880@DESKTOP-D75BQTV
231208 164452.466|INFO|Thread-1136|info| handlePacket original LOGIN_SUCCESS after -- all settings loaded 
231208 164452.466|INFO|Thread-1136|info|handlePacket end Packet[LOGIN_SUCCESS] #484 SERVER0 @ site 1 -> TEAM72 @ site 1
231208 164452.466|INFO|Thread-1136|info| receiveObject(S) end   got Packet[LOGIN_SUCCESS] #484 SERVER0 @ site 1 -> TEAM72 @ site 1
231208 164505.662|INFO|qtp1423561005-119|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #81 TEAM72 @ site 1 -> SERVER0 @ site 1
231208 164505.662|INFO|qtp1423561005-119|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #81 TEAM72 @ site 1 -> SERVER0 @ site 1
231208 164505.723|INFO|Thread-1151|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #492 SERVER0 @ site 1 -> TEAM72 @ site 1
231208 164505.725|INFO|Thread-1151|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #492, o#492 ) recieveObject
231208 164505.725|INFO|Thread-1151|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: TEST3--3311704722457753279)
231208 164505.725|INFO|Thread-1151|dumpPacket|    To: TEAM72 @ site 1
231208 164505.725|INFO|Thread-1151|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 60 NEW 23 min 1422925ms from TEAM72 @ site 1 id Run-7573772324336716181 problem Missing_Cat--8325778690036057049 lang Java--8800253324652192008
231208 164505.725|INFO|Thread-1151|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #492 SERVER0 @ site 1 -> TEAM72 @ site 1
231208 164505.725|INFO|Thread-1151|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #492, o#492 ) handlePacket
231208 164505.725|INFO|Thread-1151|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: TEST3--3311704722457753279)
231208 164505.725|INFO|Thread-1151|dumpPacket|    To: TEAM72 @ site 1
231208 164505.725|INFO|Thread-1151|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 60 NEW 23 min 1422925ms from TEAM72 @ site 1 id Run-7573772324336716181 problem Missing_Cat--8325778690036057049 lang Java--8800253324652192008
231208 164505.725|INFO|Thread-1151|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #492 SERVER0 @ site 1 -> TEAM72 @ site 1
231208 164517.845|INFO|qtp1423561005-465|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #82 TEAM72 @ site 1 -> SERVER0 @ site 1
231208 164517.845|INFO|qtp1423561005-465|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #82 TEAM72 @ site 1 -> SERVER0 @ site 1
231208 164517.892|INFO|Thread-1188|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #502 SERVER0 @ site 1 -> TEAM72 @ site 1
231208 164517.892|INFO|Thread-1188|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #502, o#502 ) recieveObject
231208 164517.892|INFO|Thread-1188|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: TEST3--3311704722457753279)
231208 164517.892|INFO|Thread-1188|dumpPacket|    To: TEAM72 @ site 1
231208 164517.892|INFO|Thread-1188|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 61 NEW 23 min 1435107ms from TEAM72 @ site 1 id Run-4112652272349064212 problem Decoder-5254587599883649173 lang Java--8800253324652192008
231208 164517.892|INFO|Thread-1188|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #502 SERVER0 @ site 1 -> TEAM72 @ site 1
231208 164517.892|INFO|Thread-1188|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #502, o#502 ) handlePacket
231208 164517.892|INFO|Thread-1188|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: TEST3--3311704722457753279)
231208 164517.892|INFO|Thread-1188|dumpPacket|    To: TEAM72 @ site 1
231208 164517.892|INFO|Thread-1188|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 61 NEW 23 min 1435107ms from TEAM72 @ site 1 id Run-4112652272349064212 problem Decoder-5254587599883649173 lang Java--8800253324652192008
231208 164517.892|INFO|Thread-1188|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #502 SERVER0 @ site 1 -> TEAM72 @ site 1
231208 164525.684|INFO|qtp1423561005-611|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #83 TEAM72 @ site 1 -> SERVER0 @ site 1
231208 164525.684|INFO|qtp1423561005-611|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #83 TEAM72 @ site 1 -> SERVER0 @ site 1
231208 164525.724|INFO|Thread-1222|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #510 SERVER0 @ site 1 -> TEAM72 @ site 1
231208 164525.724|INFO|Thread-1222|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #510, o#510 ) recieveObject
231208 164525.724|INFO|Thread-1222|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: TEST3--3311704722457753279)
231208 164525.724|INFO|Thread-1222|dumpPacket|    To: TEAM72 @ site 1
231208 164525.724|INFO|Thread-1222|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 62 NEW 24 min 1442946ms from TEAM72 @ site 1 id Run-950104001006923107 problem Gardener--1742401720943992637 lang Java--8800253324652192008
231208 164525.724|INFO|Thread-1222|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #510 SERVER0 @ site 1 -> TEAM72 @ site 1
231208 164525.724|INFO|Thread-1222|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #510, o#510 ) handlePacket
231208 164525.724|INFO|Thread-1222|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: TEST3--3311704722457753279)
231208 164525.724|INFO|Thread-1222|dumpPacket|    To: TEAM72 @ site 1
231208 164525.729|INFO|Thread-1222|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 62 NEW 24 min 1442946ms from TEAM72 @ site 1 id Run-950104001006923107 problem Gardener--1742401720943992637 lang Java--8800253324652192008
231208 164525.729|INFO|Thread-1222|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #510 SERVER0 @ site 1 -> TEAM72 @ site 1
231208 164534.431|INFO|qtp1423561005-30|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #84 TEAM72 @ site 1 -> SERVER0 @ site 1
231208 164534.431|INFO|qtp1423561005-30|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #84 TEAM72 @ site 1 -> SERVER0 @ site 1
231208 164534.480|INFO|Thread-1258|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #520 SERVER0 @ site 1 -> TEAM72 @ site 1
231208 164534.480|INFO|Thread-1258|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #520, o#520 ) recieveObject
231208 164534.480|INFO|Thread-1258|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: TEST3--3311704722457753279)
231208 164534.480|INFO|Thread-1258|dumpPacket|    To: TEAM72 @ site 1
231208 164534.480|INFO|Thread-1258|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 63 NEW 24 min 1451693ms from TEAM72 @ site 1 id Run--1483124948137029672 problem Missing_Cat--8325778690036057049 lang Java--8800253324652192008
231208 164534.480|INFO|Thread-1258|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #520 SERVER0 @ site 1 -> TEAM72 @ site 1
231208 164534.480|INFO|Thread-1258|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #520, o#520 ) handlePacket
231208 164534.480|INFO|Thread-1258|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: TEST3--3311704722457753279)
