221210 133345.747|CONFIG|qtp1613095350-251613|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
221210 133345.747|INFO|qtp1613095350-251613|info|
221210 133345.748|INFO|qtp1613095350-251613|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
221210 133345.748|INFO|qtp1613095350-251613|info|Login: team1 (aka team1)
221210 133345.748|INFO|qtp1613095350-251613|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
221210 133345.748|INFO|qtp1613095350-251613|startLog|Process id is 22344@DESKTOP-D75BQTV
221210 133345.748|INFO|qtp1613095350-251613|info|Contacting server at 212.212.212.212:50002 as TEAM1 @ site 0
221210 133345.749|INFO|qtp1613095350-251613|info|sendLoginRequest start - sending from TEAM1 @ site 0
221210 133345.749|INFO|qtp1613095350-251613|sendToLocalServer|Sending packet to server Packet[LOGIN_REQUEST] #1006 TEAM1 @ site 0 -> SERVER0 @ site 0
221210 133345.749|INFO|qtp1613095350-251613|sendToLocalServer|Sent    packet to server Packet[LOGIN_REQUEST] #1006 TEAM1 @ site 0 -> SERVER0 @ site 0
221210 133345.749|INFO|qtp1613095350-251613|info|sendLoginRequest end - packet sent.
221210 133345.749|INFO|Thread-252310|run|send(Serializable)
221210 133345.753|INFO|Thread-252309|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
221210 133345.755|INFO|Thread-252311|info| receiveObject(S) start got Packet[LOGIN_SUCCESS] #7826 SERVER0 @ site 1 -> TEAM1 @ site 1
221210 133345.755|INFO|Thread-252311|dumpPacket|Packet LOGIN_SUCCESS (Seq #7826, o#7826 ) recieveObject
221210 133345.755|INFO|Thread-252311|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 133345.755|INFO|Thread-252311|dumpPacket|    To: TEAM1 @ site 1
221210 133345.755|INFO|Thread-252311|dumpPacket|   key: PROFILE_LIST is: [Ledu.csus.ecs.pc2.core.model.Profile; [Ledu.csus.ecs.pc2.core.model.Profile;@72c1ca9
221210 133345.755|INFO|Thread-252311|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
221210 133345.755|INFO|Thread-252311|dumpPacket|   key: CLIENT_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.ClientSettings; [Ledu.csus.ecs.pc2.core.model.ClientSettings;@9ebe23c
221210 133345.755|INFO|Thread-252311|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@dd477d9
221210 133345.755|INFO|Thread-252311|dumpPacket|   key: CLARIFICATION_LIST is: [Ledu.csus.ecs.pc2.core.model.Clarification; [Ledu.csus.ecs.pc2.core.model.Clarification;@48d6e807
221210 133345.755|INFO|Thread-252311|dumpPacket|   key: CATEGORY_LIST is: [Ledu.csus.ecs.pc2.core.model.Category; [Ledu.csus.ecs.pc2.core.model.Category;@2f786ce0
221210 133345.755|INFO|Thread-252311|dumpPacket|   key: LANGUAGE_LIST is: [Ledu.csus.ecs.pc2.core.model.Language; [Ledu.csus.ecs.pc2.core.model.Language;@79548131
221210 133345.755|INFO|Thread-252311|dumpPacket|   key: REMOTE_LOGGED_IN_USERS is: [Ledu.csus.ecs.pc2.core.model.ClientId; [Ledu.csus.ecs.pc2.core.model.ClientId;@57105b7d
221210 133345.755|INFO|Thread-252311|dumpPacket|   key: CONTEST_TIME_LIST is: [Ledu.csus.ecs.pc2.core.model.ContestTime; [Ledu.csus.ecs.pc2.core.model.ContestTime;@28f91748
221210 133345.755|INFO|Thread-252311|dumpPacket|   key: CONNECTION_HANDLE_ID_LIST is: [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID; [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID;@448a61db
221210 133345.755|INFO|Thread-252311|dumpPacket|   key: PROFILE is: edu.csus.ecs.pc2.core.model.Profile Contest-4511288556462302159
221210 133345.755|INFO|Thread-252311|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId TEAM1 @ site 1
221210 133345.755|INFO|Thread-252311|dumpPacket|   key: SITE_NUMBER is: java.lang.Integer 1
221210 133345.755|INFO|Thread-252311|dumpPacket|   key: CONTEST_INFORMATION is: edu.csus.ecs.pc2.core.model.ContestInformation edu.csus.ecs.pc2.core.model.ContestInformation@190a3d72
221210 133345.755|INFO|Thread-252311|dumpPacket|   key: SITE_LIST is: [Ledu.csus.ecs.pc2.core.model.Site; [Ledu.csus.ecs.pc2.core.model.Site;@4c14569d
221210 133345.755|INFO|Thread-252311|dumpPacket|   key: PROBLEM_DATA_FILES is: [Ledu.csus.ecs.pc2.core.model.ProblemDataFiles; [Ledu.csus.ecs.pc2.core.model.ProblemDataFiles;@2cb74b00
221210 133345.755|INFO|Thread-252311|dumpPacket|   key: JUDGEMENT_LIST is: [Ledu.csus.ecs.pc2.core.model.Judgement; [Ledu.csus.ecs.pc2.core.model.Judgement;@3b2463f4
221210 133345.755|INFO|Thread-252311|dumpPacket|   key: PROBLEM_LIST is: [Ledu.csus.ecs.pc2.core.model.Problem; [Ledu.csus.ecs.pc2.core.model.Problem;@730d384f
221210 133345.755|INFO|Thread-252311|dumpPacket|   key: GROUP_LIST is: [Ledu.csus.ecs.pc2.core.model.Group; [Ledu.csus.ecs.pc2.core.model.Group;@1d43280d
221210 133345.755|INFO|Thread-252311|dumpPacket|   key: LOCAL_LOGGED_IN_USERS is: [Ledu.csus.ecs.pc2.core.model.ClientId; [Ledu.csus.ecs.pc2.core.model.ClientId;@bba9fee
