221210 110617.261|CONFIG|Thread-25971|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
221210 110617.261|INFO|Thread-25971|info|
221210 110617.261|INFO|Thread-25971|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
221210 110617.261|INFO|Thread-25971|info|Login: team28 (aka team28)
221210 110617.262|INFO|Thread-25971|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
221210 110617.262|INFO|Thread-25971|startLog|Process id is 22344@DESKTOP-D75BQTV
221210 110617.262|INFO|Thread-25971|info| handlePacket original LOGIN_SUCCESS after -- all settings loaded 
221210 110617.262|INFO|Thread-25971|info|handlePacket end Packet[LOGIN_SUCCESS] #3680 SERVER0 @ site 1 -> TEAM28 @ site 1
221210 110617.262|INFO|Thread-25971|info| receiveObject(S) end   got Packet[LOGIN_SUCCESS] #3680 SERVER0 @ site 1 -> TEAM28 @ site 1
221210 111119.177|INFO|qtp1613095350-1896|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #331 TEAM28 @ site 1 -> SERVER0 @ site 1
221210 111119.177|INFO|qtp1613095350-1896|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #331 TEAM28 @ site 1 -> SERVER0 @ site 1
221210 111119.196|INFO|Thread-33990|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #3831 SERVER0 @ site 1 -> TEAM28 @ site 1
221210 111119.196|INFO|Thread-33990|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #3831, o#3831 ) recieveObject
221210 111119.197|INFO|Thread-33990|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 111119.197|INFO|Thread-33990|dumpPacket|    To: TEAM28 @ site 1
221210 111119.197|INFO|Thread-33990|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 90 NEW 24 min 1441314ms from TEAM28 @ site 1 id Run--7465648440538735727 problem trianguls-3533366483522833389 lang Java-8995311559554510087
221210 111119.197|INFO|Thread-33990|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #3831 SERVER0 @ site 1 -> TEAM28 @ site 1
221210 111119.197|INFO|Thread-33990|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #3831, o#3831 ) handlePacket
