231209 082535.947|CONFIG|qtp135640095-859|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
231209 082535.947|INFO|qtp135640095-859|info|
231209 082535.947|INFO|qtp135640095-859|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
231209 082535.947|INFO|qtp135640095-859|info|Login: team101 (aka team101)
231209 082535.947|INFO|qtp135640095-859|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
231209 082535.947|INFO|qtp135640095-859|startLog|Process id is 15028@DESKTOP-D75BQTV
231209 082535.947|INFO|qtp135640095-859|info|Contacting server at localhost:50002 as TEAM101 @ site 0
231209 082535.947|INFO|qtp135640095-859|info|sendLoginRequest start - sending from TEAM101 @ site 0
231209 082535.947|INFO|qtp135640095-859|sendToLocalServer|Sending packet to server Packet[LOGIN_REQUEST] #183 TEAM101 @ site 0 -> SERVER0 @ site 0
231209 082535.947|INFO|qtp135640095-859|sendToLocalServer|Sent    packet to server Packet[LOGIN_REQUEST] #183 TEAM101 @ site 0 -> SERVER0 @ site 0
231209 082535.947|INFO|qtp135640095-859|info|sendLoginRequest end - packet sent.
231209 082535.947|INFO|Thread-7801|run|send(Serializable)
231209 082535.957|INFO|Thread-7800|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
231209 082535.959|INFO|Thread-7802|info| receiveObject(S) start got Packet[LOGIN_SUCCESS] #1035 SERVER0 @ site 1 -> TEAM101 @ site 1
231209 082535.959|INFO|Thread-7802|dumpPacket|Packet LOGIN_SUCCESS (Seq #1035, o#1035 ) recieveObject
231209 082535.959|INFO|Thread-7802|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: DryRun--6069080675419338087)
231209 082535.959|INFO|Thread-7802|dumpPacket|    To: TEAM101 @ site 1
231209 082535.959|INFO|Thread-7802|dumpPacket|   key: PROFILE_LIST is: [Ledu.csus.ecs.pc2.core.model.Profile; [Ledu.csus.ecs.pc2.core.model.Profile;@3668c47
231209 082535.959|INFO|Thread-7802|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
231209 082535.959|INFO|Thread-7802|dumpPacket|   key: CLIENT_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.ClientSettings; [Ledu.csus.ecs.pc2.core.model.ClientSettings;@da1625b
231209 082535.959|INFO|Thread-7802|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@99ee737
231209 082535.959|INFO|Thread-7802|dumpPacket|   key: CLARIFICATION_LIST is: [Ledu.csus.ecs.pc2.core.model.Clarification; [Ledu.csus.ecs.pc2.core.model.Clarification;@4c9c6860
231209 082535.959|INFO|Thread-7802|dumpPacket|   key: CATEGORY_LIST is: [Ledu.csus.ecs.pc2.core.model.Category; [Ledu.csus.ecs.pc2.core.model.Category;@7b2fd100
231209 082535.959|INFO|Thread-7802|dumpPacket|   key: LANGUAGE_LIST is: [Ledu.csus.ecs.pc2.core.model.Language; [Ledu.csus.ecs.pc2.core.model.Language;@7d9ac784
231209 082535.959|INFO|Thread-7802|dumpPacket|   key: REMOTE_LOGGED_IN_USERS is: [Ledu.csus.ecs.pc2.core.model.ClientId; [Ledu.csus.ecs.pc2.core.model.ClientId;@3c3205f
231209 082535.959|INFO|Thread-7802|dumpPacket|   key: CONTEST_TIME_LIST is: [Ledu.csus.ecs.pc2.core.model.ContestTime; [Ledu.csus.ecs.pc2.core.model.ContestTime;@2cb3972f
231209 082535.959|INFO|Thread-7802|dumpPacket|   key: CONNECTION_HANDLE_ID_LIST is: [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID; [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID;@2991f468
231209 082535.959|INFO|Thread-7802|dumpPacket|   key: PROFILE is: edu.csus.ecs.pc2.core.model.Profile DryRun--6069080675419338087
231209 082535.959|INFO|Thread-7802|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId TEAM101 @ site 1
231209 082535.959|INFO|Thread-7802|dumpPacket|   key: SITE_NUMBER is: java.lang.Integer 1
231209 082535.959|INFO|Thread-7802|dumpPacket|   key: CONTEST_INFORMATION is: edu.csus.ecs.pc2.core.model.ContestInformation edu.csus.ecs.pc2.core.model.ContestInformation@21cb039
231209 082535.959|INFO|Thread-7802|dumpPacket|   key: SITE_LIST is: [Ledu.csus.ecs.pc2.core.model.Site; [Ledu.csus.ecs.pc2.core.model.Site;@18c7a9fd
231209 082535.959|INFO|Thread-7802|dumpPacket|   key: PROBLEM_DATA_FILES is: [Ledu.csus.ecs.pc2.core.model.ProblemDataFiles; [Ledu.csus.ecs.pc2.core.model.ProblemDataFiles;@28fd4f25
231209 082535.959|INFO|Thread-7802|dumpPacket|   key: JUDGEMENT_LIST is: [Ledu.csus.ecs.pc2.core.model.Judgement; [Ledu.csus.ecs.pc2.core.model.Judgement;@e69cce6
231209 082535.959|INFO|Thread-7802|dumpPacket|   key: PROBLEM_LIST is: [Ledu.csus.ecs.pc2.core.model.Problem; [Ledu.csus.ecs.pc2.core.model.Problem;@6913386a
231209 082535.959|INFO|Thread-7802|dumpPacket|   key: GROUP_LIST is: [Ledu.csus.ecs.pc2.core.model.Group; [Ledu.csus.ecs.pc2.core.model.Group;@4cbefcf4
231209 082535.959|INFO|Thread-7802|dumpPacket|   key: LOCAL_LOGGED_IN_USERS is: [Ledu.csus.ecs.pc2.core.model.ClientId; [Ledu.csus.ecs.pc2.core.model.ClientId;@ef81621
231209 082535.959|INFO|Thread-7802|dumpPacket|   key: SERVER_CLOCK_OFFSET is: java.util.GregorianCalendar java.util.GregorianCalendar[time=1702131935953,areFieldsSet=true,areAllFieldsSet=false,lenient=true,zone=sun.util.calendar.ZoneInfo[id="GMT",offset=0,dstSavings=0,useDaylight=false,transitions=0,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2023,MONTH=11,WEEK_OF_YEAR=49,WEEK_OF_MONTH=2,DAY_OF_MONTH=9,DAY_OF_YEAR=343,DAY_OF_WEEK=7,DAY_OF_WEEK_IN_MONTH=2,AM_PM=1,HOUR=2,HOUR_OF_DAY=14,MINUTE=25,SECOND=35,MILLISECOND=953,ZONE_OFFSET=0,DST_OFFSET=0]
231209 082535.959|INFO|Thread-7802|dumpPacket|   key: CONTEST_IDENTIFIER is: java.lang.String DryRun--6069080675419338087
231209 082535.959|INFO|Thread-7802|dumpPacket|   key: BALLOON_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.BalloonSettings; [Ledu.csus.ecs.pc2.core.model.BalloonSettings;@4e36f5e4
231209 082535.959|INFO|Thread-7802|dumpPacket|   key: RUN_LIST is: [Ledu.csus.ecs.pc2.core.model.Run; [Ledu.csus.ecs.pc2.core.model.Run;@3e164420
231209 082535.959|INFO|Thread-7802|dumpPacket|   key: ACCOUNT_ARRAY is: [Ledu.csus.ecs.pc2.core.model.Account; [Ledu.csus.ecs.pc2.core.model.Account;@5f4564a
231209 082535.959|INFO|Thread-7802|info|handlePacket start Packet[LOGIN_SUCCESS] #1035 SERVER0 @ site 1 -> TEAM101 @ site 1
231209 082535.959|INFO|Thread-7802|dumpPacket|Packet LOGIN_SUCCESS (Seq #1035, o#1035 ) handlePacket
231209 082535.959|INFO|Thread-7802|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: DryRun--6069080675419338087)
231209 082535.959|INFO|Thread-7802|dumpPacket|    To: TEAM101 @ site 1
231209 082535.959|INFO|Thread-7802|dumpPacket|   key: PROFILE_LIST is: [Ledu.csus.ecs.pc2.core.model.Profile; [Ledu.csus.ecs.pc2.core.model.Profile;@3668c47
231209 082535.959|INFO|Thread-7802|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
231209 082535.959|INFO|Thread-7802|dumpPacket|   key: CLIENT_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.ClientSettings; [Ledu.csus.ecs.pc2.core.model.ClientSettings;@da1625b
231209 082535.959|INFO|Thread-7802|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@99ee737
231209 082535.959|INFO|Thread-7802|dumpPacket|   key: CLARIFICATION_LIST is: [Ledu.csus.ecs.pc2.core.model.Clarification; [Ledu.csus.ecs.pc2.core.model.Clarification;@4c9c6860
