231209 103951.118|CONFIG|qtp135640095-41052|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
231209 103951.118|INFO|qtp135640095-41052|info|
231209 103951.123|INFO|qtp135640095-41052|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
231209 103951.123|INFO|qtp135640095-41052|info|Login: team46 (aka team46)
231209 103951.123|INFO|qtp135640095-41052|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
231209 103951.123|INFO|qtp135640095-41052|startLog|Process id is 15028@DESKTOP-D75BQTV
231209 103951.123|INFO|qtp135640095-41052|info|Contacting server at localhost:50002 as TEAM46 @ site 0
231209 103951.123|INFO|qtp135640095-41052|info|sendLoginRequest start - sending from TEAM46 @ site 0
231209 103951.123|INFO|qtp135640095-41052|sendToLocalServer|Sending packet to server Packet[LOGIN_REQUEST] #647 TEAM46 @ site 0 -> SERVER0 @ site 0
231209 103951.123|INFO|qtp135640095-41052|sendToLocalServer|Sent    packet to server Packet[LOGIN_REQUEST] #647 TEAM46 @ site 0 -> SERVER0 @ site 0
231209 103951.123|INFO|qtp135640095-41052|info|sendLoginRequest end - packet sent.
231209 103951.123|INFO|Thread-49360|run|send(Serializable)
231209 103951.137|INFO|Thread-49359|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
231209 103951.137|INFO|Thread-49361|info| receiveObject(S) start got Packet[LOGIN_SUCCESS] #3575 SERVER0 @ site 1 -> TEAM46 @ site 1
231209 103951.137|INFO|Thread-49361|dumpPacket|Packet LOGIN_SUCCESS (Seq #3575, o#3575 ) recieveObject
231209 103951.137|INFO|Thread-49361|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: RealDeal--1957769244132597914)
231209 103951.137|INFO|Thread-49361|dumpPacket|    To: TEAM46 @ site 1
231209 103951.137|INFO|Thread-49361|dumpPacket|   key: PROFILE_LIST is: [Ledu.csus.ecs.pc2.core.model.Profile; [Ledu.csus.ecs.pc2.core.model.Profile;@6a49b2f1
231209 103951.137|INFO|Thread-49361|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
231209 103951.137|INFO|Thread-49361|dumpPacket|   key: CLIENT_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.ClientSettings; [Ledu.csus.ecs.pc2.core.model.ClientSettings;@648e51c8
231209 103951.137|INFO|Thread-49361|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@60b1d981
231209 103951.137|INFO|Thread-49361|dumpPacket|   key: CLARIFICATION_LIST is: [Ledu.csus.ecs.pc2.core.model.Clarification; [Ledu.csus.ecs.pc2.core.model.Clarification;@25b35bf3
231209 103951.137|INFO|Thread-49361|dumpPacket|   key: CATEGORY_LIST is: [Ledu.csus.ecs.pc2.core.model.Category; [Ledu.csus.ecs.pc2.core.model.Category;@2cabb8e
231209 103951.137|INFO|Thread-49361|dumpPacket|   key: LANGUAGE_LIST is: [Ledu.csus.ecs.pc2.core.model.Language; [Ledu.csus.ecs.pc2.core.model.Language;@14dcba0e
231209 103951.137|INFO|Thread-49361|dumpPacket|   key: REMOTE_LOGGED_IN_USERS is: [Ledu.csus.ecs.pc2.core.model.ClientId; [Ledu.csus.ecs.pc2.core.model.ClientId;@7a4f04c5
231209 103951.137|INFO|Thread-49361|dumpPacket|   key: CONTEST_TIME_LIST is: [Ledu.csus.ecs.pc2.core.model.ContestTime; [Ledu.csus.ecs.pc2.core.model.ContestTime;@459ca4bc
231209 103951.137|INFO|Thread-49361|dumpPacket|   key: CONNECTION_HANDLE_ID_LIST is: [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID; [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID;@125d614a
231209 103951.137|INFO|Thread-49361|dumpPacket|   key: PROFILE is: edu.csus.ecs.pc2.core.model.Profile RealDeal--1957769244132597914
231209 103951.137|INFO|Thread-49361|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId TEAM46 @ site 1
231209 103951.137|INFO|Thread-49361|dumpPacket|   key: SITE_NUMBER is: java.lang.Integer 1
231209 103951.137|INFO|Thread-49361|dumpPacket|   key: CONTEST_INFORMATION is: edu.csus.ecs.pc2.core.model.ContestInformation edu.csus.ecs.pc2.core.model.ContestInformation@6320a5c5
231209 103951.137|INFO|Thread-49361|dumpPacket|   key: SITE_LIST is: [Ledu.csus.ecs.pc2.core.model.Site; [Ledu.csus.ecs.pc2.core.model.Site;@614bec48
231209 103951.137|INFO|Thread-49361|dumpPacket|   key: PROBLEM_DATA_FILES is: [Ledu.csus.ecs.pc2.core.model.ProblemDataFiles; [Ledu.csus.ecs.pc2.core.model.ProblemDataFiles;@41d21d99
231209 103951.137|INFO|Thread-49361|dumpPacket|   key: JUDGEMENT_LIST is: [Ledu.csus.ecs.pc2.core.model.Judgement; [Ledu.csus.ecs.pc2.core.model.Judgement;@387c73d8
231209 103951.137|INFO|Thread-49361|dumpPacket|   key: PROBLEM_LIST is: [Ledu.csus.ecs.pc2.core.model.Problem; [Ledu.csus.ecs.pc2.core.model.Problem;@5e14e79f
