231209 084603.179|CONFIG|qtp135640095-1308|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
231209 084603.179|INFO|qtp135640095-1308|info|
231209 084603.179|INFO|qtp135640095-1308|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
231209 084603.179|INFO|qtp135640095-1308|info|Login: team108 (aka team108)
231209 084603.179|INFO|qtp135640095-1308|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
231209 084603.179|INFO|qtp135640095-1308|startLog|Process id is 15028@DESKTOP-D75BQTV
231209 084603.179|INFO|qtp135640095-1308|info|Contacting server at localhost:50002 as TEAM108 @ site 0
231209 084603.179|INFO|qtp135640095-1308|info|sendLoginRequest start - sending from TEAM108 @ site 0
231209 084603.179|INFO|qtp135640095-1308|sendToLocalServer|Sending packet to server Packet[LOGIN_REQUEST] #299 TEAM108 @ site 0 -> SERVER0 @ site 0
231209 084603.179|INFO|qtp135640095-1308|sendToLocalServer|Sent    packet to server Packet[LOGIN_REQUEST] #299 TEAM108 @ site 0 -> SERVER0 @ site 0
231209 084603.179|INFO|qtp135640095-1308|info|sendLoginRequest end - packet sent.
231209 084603.179|INFO|Thread-20638|run|send(Serializable)
231209 084603.198|INFO|Thread-20637|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
231209 084603.208|INFO|Thread-20639|info| receiveObject(S) start got Packet[LOGIN_SUCCESS] #1641 SERVER0 @ site 1 -> TEAM108 @ site 1
231209 084603.209|INFO|Thread-20639|dumpPacket|Packet LOGIN_SUCCESS (Seq #1641, o#1641 ) recieveObject
231209 084603.209|INFO|Thread-20639|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: DryRun--6069080675419338087)
231209 084603.209|INFO|Thread-20639|dumpPacket|    To: TEAM108 @ site 1
231209 084603.209|INFO|Thread-20639|dumpPacket|   key: PROFILE_LIST is: [Ledu.csus.ecs.pc2.core.model.Profile; [Ledu.csus.ecs.pc2.core.model.Profile;@39d66657
231209 084603.209|INFO|Thread-20639|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
231209 084603.209|INFO|Thread-20639|dumpPacket|   key: CLIENT_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.ClientSettings; [Ledu.csus.ecs.pc2.core.model.ClientSettings;@37118f1d
231209 084603.209|INFO|Thread-20639|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@332e0d27
231209 084603.209|INFO|Thread-20639|dumpPacket|   key: CLARIFICATION_LIST is: [Ledu.csus.ecs.pc2.core.model.Clarification; [Ledu.csus.ecs.pc2.core.model.Clarification;@762c8526
231209 084603.209|INFO|Thread-20639|dumpPacket|   key: CATEGORY_LIST is: [Ledu.csus.ecs.pc2.core.model.Category; [Ledu.csus.ecs.pc2.core.model.Category;@7cc2b16a
231209 084603.209|INFO|Thread-20639|dumpPacket|   key: LANGUAGE_LIST is: [Ledu.csus.ecs.pc2.core.model.Language; [Ledu.csus.ecs.pc2.core.model.Language;@4710b088
231209 084603.209|INFO|Thread-20639|dumpPacket|   key: REMOTE_LOGGED_IN_USERS is: [Ledu.csus.ecs.pc2.core.model.ClientId; [Ledu.csus.ecs.pc2.core.model.ClientId;@414da78
231209 084603.209|INFO|Thread-20639|dumpPacket|   key: CONTEST_TIME_LIST is: [Ledu.csus.ecs.pc2.core.model.ContestTime; [Ledu.csus.ecs.pc2.core.model.ContestTime;@16037a69
231209 084603.209|INFO|Thread-20639|dumpPacket|   key: CONNECTION_HANDLE_ID_LIST is: [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID; [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID;@7f23c022
231209 084603.209|INFO|Thread-20639|dumpPacket|   key: PROFILE is: edu.csus.ecs.pc2.core.model.Profile DryRun--6069080675419338087
231209 084603.209|INFO|Thread-20639|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId TEAM108 @ site 1
231209 084603.209|INFO|Thread-20639|dumpPacket|   key: SITE_NUMBER is: java.lang.Integer 1
231209 084603.209|INFO|Thread-20639|dumpPacket|   key: CONTEST_INFORMATION is: edu.csus.ecs.pc2.core.model.ContestInformation edu.csus.ecs.pc2.core.model.ContestInformation@3df5bbbe
231209 084603.209|INFO|Thread-20639|dumpPacket|   key: SITE_LIST is: [Ledu.csus.ecs.pc2.core.model.Site; [Ledu.csus.ecs.pc2.core.model.Site;@1f107162
231209 084603.209|INFO|Thread-20639|dumpPacket|   key: PROBLEM_DATA_FILES is: [Ledu.csus.ecs.pc2.core.model.ProblemDataFiles; [Ledu.csus.ecs.pc2.core.model.ProblemDataFiles;@124d80db
231209 084603.209|INFO|Thread-20639|dumpPacket|   key: JUDGEMENT_LIST is: [Ledu.csus.ecs.pc2.core.model.Judgement; [Ledu.csus.ecs.pc2.core.model.Judgement;@738e7060
231209 084603.209|INFO|Thread-20639|dumpPacket|   key: PROBLEM_LIST is: [Ledu.csus.ecs.pc2.core.model.Problem; [Ledu.csus.ecs.pc2.core.model.Problem;@63b60de4
231209 084603.209|INFO|Thread-20639|dumpPacket|   key: GROUP_LIST is: [Ledu.csus.ecs.pc2.core.model.Group; [Ledu.csus.ecs.pc2.core.model.Group;@7f31eb91
231209 084603.209|INFO|Thread-20639|dumpPacket|   key: LOCAL_LOGGED_IN_USERS is: [Ledu.csus.ecs.pc2.core.model.ClientId; [Ledu.csus.ecs.pc2.core.model.ClientId;@104e7f4
231209 084603.209|INFO|Thread-20639|dumpPacket|   key: SERVER_CLOCK_OFFSET is: java.util.GregorianCalendar java.util.GregorianCalendar[time=1702133163191,areFieldsSet=true,areAllFieldsSet=false,lenient=true,zone=sun.util.calendar.ZoneInfo[id="GMT",offset=0,dstSavings=0,useDaylight=false,transitions=0,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2023,MONTH=11,WEEK_OF_YEAR=49,WEEK_OF_MONTH=2,DAY_OF_MONTH=9,DAY_OF_YEAR=343,DAY_OF_WEEK=7,DAY_OF_WEEK_IN_MONTH=2,AM_PM=1,HOUR=2,HOUR_OF_DAY=14,MINUTE=46,SECOND=3,MILLISECOND=191,ZONE_OFFSET=0,DST_OFFSET=0]
231209 084603.209|INFO|Thread-20639|dumpPacket|   key: CONTEST_IDENTIFIER is: java.lang.String DryRun--6069080675419338087
231209 084603.209|INFO|Thread-20639|dumpPacket|   key: BALLOON_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.BalloonSettings; [Ledu.csus.ecs.pc2.core.model.BalloonSettings;@1898ac4
231209 084603.209|INFO|Thread-20639|dumpPacket|   key: RUN_LIST is: [Ledu.csus.ecs.pc2.core.model.Run; [Ledu.csus.ecs.pc2.core.model.Run;@52037e3c
231209 084603.209|INFO|Thread-20639|dumpPacket|   key: ACCOUNT_ARRAY is: [Ledu.csus.ecs.pc2.core.model.Account; [Ledu.csus.ecs.pc2.core.model.Account;@221e7a8e
231209 084603.209|INFO|Thread-20639|info|handlePacket start Packet[LOGIN_SUCCESS] #1641 SERVER0 @ site 1 -> TEAM108 @ site 1
231209 084603.209|INFO|Thread-20639|dumpPacket|Packet LOGIN_SUCCESS (Seq #1641, o#1641 ) handlePacket
