231209 083057.411|CONFIG|Thread-14795|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
231209 083057.418|INFO|Thread-14795|info|
231209 083057.418|INFO|Thread-14795|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
231209 083057.418|INFO|Thread-14795|info|Login: team50 (aka team50)
231209 083057.418|INFO|Thread-14795|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
231209 083057.418|INFO|Thread-14795|startLog|Process id is 15028@DESKTOP-D75BQTV
231209 083057.418|INFO|Thread-14795|info| handlePacket original LOGIN_SUCCESS after -- all settings loaded 
231209 083057.418|INFO|Thread-14795|info|handlePacket end Packet[LOGIN_SUCCESS] #1369 SERVER0 @ site 1 -> TEAM50 @ site 1
231209 083057.418|INFO|Thread-14795|info| receiveObject(S) end   got Packet[LOGIN_SUCCESS] #1369 SERVER0 @ site 1 -> TEAM50 @ site 1
231209 083235.042|INFO|Thread-17050|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #1514 SERVER0 @ site 1 -> TEAM50 @ site 1
231209 083235.044|INFO|Thread-17050|dumpPacket|Packet RUN_JUDGEMENT (Seq #1514, o#1514 ) recieveObject
231209 083235.044|INFO|Thread-17050|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: DryRun--6069080675419338087)
231209 083235.044|INFO|Thread-17050|dumpPacket|    To: TEAM50 @ site 1
231209 083235.044|INFO|Thread-17050|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE3 @ site 1 judgement Yes-2915828768858405923 id JudgementRecord-2473093039339415009
231209 083235.044|INFO|Thread-17050|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 88 JUDGED 49 min 2982695ms from TEAM50 @ site 1 id Run-8924320784069891557 problem DryRun--5056188413862619659 lang Java--8800253324652192008
