231209 081813.698|CONFIG|Thread-3646|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
231209 081813.698|INFO|Thread-3646|info|
231209 081813.700|INFO|Thread-3646|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
231209 081813.700|INFO|Thread-3646|info|Login: team73 (aka team73)
231209 081813.700|INFO|Thread-3646|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
231209 081813.700|INFO|Thread-3646|startLog|Process id is 15028@DESKTOP-D75BQTV
231209 081813.700|INFO|Thread-3646|info| handlePacket original LOGIN_SUCCESS after -- all settings loaded 
231209 081813.700|INFO|Thread-3646|info|handlePacket end Packet[LOGIN_SUCCESS] #720 SERVER0 @ site 1 -> TEAM73 @ site 1
231209 081813.700|INFO|Thread-3646|info| receiveObject(S) end   got Packet[LOGIN_SUCCESS] #720 SERVER0 @ site 1 -> TEAM73 @ site 1
231209 083018.652|INFO|qtp135640095-2116|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #235 TEAM73 @ site 1 -> SERVER0 @ site 1
231209 083018.652|INFO|qtp135640095-2116|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #235 TEAM73 @ site 1 -> SERVER0 @ site 1
231209 083018.690|INFO|Thread-13832|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #1305 SERVER0 @ site 1 -> TEAM73 @ site 1
231209 083018.690|INFO|Thread-13832|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #1305, o#1305 ) recieveObject
231209 083018.690|INFO|Thread-13832|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: DryRun--6069080675419338087)
231209 083018.690|INFO|Thread-13832|dumpPacket|    To: TEAM73 @ site 1
231209 083018.690|INFO|Thread-13832|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 86 NEW 49 min 2960263ms from TEAM73 @ site 1 id Run--8685326670312419495 problem DryRun--5056188413862619659 lang Java--8800253324652192008
231209 083018.690|INFO|Thread-13832|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #1305 SERVER0 @ site 1 -> TEAM73 @ site 1
231209 083018.690|INFO|Thread-13832|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #1305, o#1305 ) handlePacket
231209 083018.690|INFO|Thread-13832|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: DryRun--6069080675419338087)
231209 083018.690|INFO|Thread-13832|dumpPacket|    To: TEAM73 @ site 1
231209 083018.690|INFO|Thread-13832|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 86 NEW 49 min 2960263ms from TEAM73 @ site 1 id Run--8685326670312419495 problem DryRun--5056188413862619659 lang Java--8800253324652192008
231209 083018.690|INFO|Thread-13832|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #1305 SERVER0 @ site 1 -> TEAM73 @ site 1
231209 083132.565|INFO|Thread-15684|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #1421 SERVER0 @ site 1 -> TEAM73 @ site 1
231209 083132.565|INFO|Thread-15684|dumpPacket|Packet RUN_JUDGEMENT (Seq #1421, o#1421 ) recieveObject
231209 083132.565|INFO|Thread-15684|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: DryRun--6069080675419338087)
231209 083132.565|INFO|Thread-15684|dumpPacket|    To: TEAM73 @ site 1
231209 083132.566|INFO|Thread-15684|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No_-_Run-time_Error--7363172628486726021 id JudgementRecord-8309753153172975152
