221210 115538.028|CONFIG|Thread-126358|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
221210 115538.028|INFO|Thread-126358|info|
221210 115538.028|INFO|Thread-126358|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
221210 115538.028|INFO|Thread-126358|info|Login: team80 (aka team80)
221210 115538.028|INFO|Thread-126358|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
221210 115538.028|INFO|Thread-126358|startLog|Process id is 22344@DESKTOP-D75BQTV
221210 115538.028|INFO|Thread-126358|info| handlePacket original LOGIN_SUCCESS after -- all settings loaded 
221210 115538.028|INFO|Thread-126358|info|handlePacket end Packet[LOGIN_SUCCESS] #5565 SERVER0 @ site 1 -> TEAM80 @ site 1
221210 115538.028|INFO|Thread-126358|info| receiveObject(S) end   got Packet[LOGIN_SUCCESS] #5565 SERVER0 @ site 1 -> TEAM80 @ site 1
221210 115543.280|INFO|Thread-126361|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #5567 SERVER0 @ site 1 -> TEAM80 @ site 1
221210 115543.280|INFO|Thread-126361|dumpPacket|Packet RUN_JUDGEMENT (Seq #5567, o#5567 ) recieveObject
221210 115543.281|INFO|Thread-126361|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 115543.281|INFO|Thread-126361|dumpPacket|    To: TEAM80 @ site 1
221210 115543.281|INFO|Thread-126361|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No_-_Wrong_Answer-6447267484138471978 id JudgementRecord-6888656514894795402
221210 115543.281|INFO|Thread-126361|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 345 JUDGED 67 min 4076903ms from TEAM80 @ site 1 id Run--2341034063391005000 problem kat-6555164518704360822 lang Java-8995311559554510087
221210 115543.281|INFO|Thread-126361|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
