221210 124915.654|CONFIG|qtp1613095350-231515|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
221210 124915.654|INFO|qtp1613095350-231515|info|
221210 124915.655|INFO|qtp1613095350-231515|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
221210 124915.655|INFO|qtp1613095350-231515|info|Login: team39 (aka team39)
221210 124915.655|INFO|qtp1613095350-231515|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
221210 124915.655|INFO|qtp1613095350-231515|startLog|Process id is 22344@DESKTOP-D75BQTV
221210 124915.655|INFO|qtp1613095350-231515|info|Contacting server at 212.212.212.212:50002 as TEAM39 @ site 0
221210 124915.655|INFO|qtp1613095350-231515|info|sendLoginRequest start - sending from TEAM39 @ site 0
221210 124915.655|INFO|qtp1613095350-231515|sendToLocalServer|Sending packet to server Packet[LOGIN_REQUEST] #975 TEAM39 @ site 0 -> SERVER0 @ site 0
221210 124915.656|INFO|qtp1613095350-231515|sendToLocalServer|Sent    packet to server Packet[LOGIN_REQUEST] #975 TEAM39 @ site 0 -> SERVER0 @ site 0
221210 124915.656|INFO|qtp1613095350-231515|info|sendLoginRequest end - packet sent.
221210 124915.656|INFO|Thread-249487|run|send(Serializable)
221210 124915.659|INFO|Thread-249486|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
221210 124915.662|INFO|Thread-249488|info| receiveObject(S) start got Packet[LOGIN_SUCCESS] #7653 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 124915.662|INFO|Thread-249488|dumpPacket|Packet LOGIN_SUCCESS (Seq #7653, o#7653 ) recieveObject
221210 124915.662|INFO|Thread-249488|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 124915.662|INFO|Thread-249488|dumpPacket|    To: TEAM39 @ site 1
221210 124915.662|INFO|Thread-249488|dumpPacket|   key: PROFILE_LIST is: [Ledu.csus.ecs.pc2.core.model.Profile; [Ledu.csus.ecs.pc2.core.model.Profile;@115cf5a0
221210 124915.662|INFO|Thread-249488|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
221210 124915.662|INFO|Thread-249488|dumpPacket|   key: CLIENT_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.ClientSettings; [Ledu.csus.ecs.pc2.core.model.ClientSettings;@1f9b19fb
221210 124915.662|INFO|Thread-249488|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@1ba49ed0
