231209 103931.183|CONFIG|qtp135640095-46322|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
231209 103931.183|INFO|qtp135640095-46322|info|
231209 103931.183|INFO|qtp135640095-46322|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
231209 103931.183|INFO|qtp135640095-46322|info|Login: team107 (aka team107)
231209 103931.191|INFO|qtp135640095-46322|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
231209 103931.191|INFO|qtp135640095-46322|startLog|Process id is 15028@DESKTOP-D75BQTV
231209 103931.191|INFO|qtp135640095-46322|info|Contacting server at localhost:50002 as TEAM107 @ site 0
231209 103931.191|INFO|qtp135640095-46322|info|sendLoginRequest start - sending from TEAM107 @ site 0
231209 103931.191|INFO|qtp135640095-46322|sendToLocalServer|Sending packet to server Packet[LOGIN_REQUEST] #603 TEAM107 @ site 0 -> SERVER0 @ site 0
231209 103931.191|INFO|qtp135640095-46322|sendToLocalServer|Sent    packet to server Packet[LOGIN_REQUEST] #603 TEAM107 @ site 0 -> SERVER0 @ site 0
231209 103931.191|INFO|qtp135640095-46322|info|sendLoginRequest end - packet sent.
231209 103931.191|INFO|Thread-49275|run|send(Serializable)
231209 103931.212|INFO|Thread-49274|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
231209 103931.216|INFO|Thread-49276|info| receiveObject(S) start got Packet[LOGIN_SUCCESS] #3441 SERVER0 @ site 1 -> TEAM107 @ site 1
231209 103931.216|INFO|Thread-49276|dumpPacket|Packet LOGIN_SUCCESS (Seq #3441, o#3441 ) recieveObject
231209 103931.216|INFO|Thread-49276|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: RealDeal--1957769244132597914)
231209 103931.216|INFO|Thread-49276|dumpPacket|    To: TEAM107 @ site 1
231209 103931.216|INFO|Thread-49276|dumpPacket|   key: PROFILE_LIST is: [Ledu.csus.ecs.pc2.core.model.Profile; [Ledu.csus.ecs.pc2.core.model.Profile;@2e6a75b
231209 103931.216|INFO|Thread-49276|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
231209 103931.216|INFO|Thread-49276|dumpPacket|   key: CLIENT_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.ClientSettings; [Ledu.csus.ecs.pc2.core.model.ClientSettings;@c215977
231209 103931.216|INFO|Thread-49276|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@81ecc2b
231209 103931.216|INFO|Thread-49276|dumpPacket|   key: CLARIFICATION_LIST is: [Ledu.csus.ecs.pc2.core.model.Clarification; [Ledu.csus.ecs.pc2.core.model.Clarification;@4d1c534c
