231209 111257.981|CONFIG|Thread-65555|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
231209 111257.981|INFO|Thread-65555|info|
231209 111257.981|INFO|Thread-65555|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
231209 111257.981|INFO|Thread-65555|info|Login: team52 (aka team52)
231209 111257.981|INFO|Thread-65555|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
231209 111257.981|INFO|Thread-65555|startLog|Process id is 15028@DESKTOP-D75BQTV
231209 111257.981|INFO|Thread-65555|info| handlePacket original LOGIN_SUCCESS after -- all settings loaded 
231209 111257.981|INFO|Thread-65555|info|handlePacket end Packet[LOGIN_SUCCESS] #4914 SERVER0 @ site 1 -> TEAM52 @ site 1
231209 111257.981|INFO|Thread-65555|info| receiveObject(S) end   got Packet[LOGIN_SUCCESS] #4914 SERVER0 @ site 1 -> TEAM52 @ site 1
231209 111315.648|INFO|Thread-65565|info| receiveObject(S) start got Packet[CLARIFICATION_ANSWER_UPDATE] #4919 SERVER0 @ site 1 -> SERVER0 @ site 0
231209 111315.648|INFO|Thread-65565|dumpPacket|Packet CLARIFICATION_ANSWER_UPDATE (Seq #4919, o#4919 ) recieveObject
231209 111315.648|INFO|Thread-65565|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: RealDeal--1957769244132597914)
231209 111315.648|INFO|Thread-65565|dumpPacket|    To: SERVER0 @ site 0
231209 111315.648|INFO|Thread-65565|dumpPacket|   key: CLARIFICATION is: edu.csus.ecs.pc2.core.model.Clarification Clarification 9 ANSWERED from TEAM75 @ site 1 at 27 id=Clarification-2320838978162202316
231209 111315.648|INFO|Thread-65565|dumpPacket|   key: CLARIFICATION_ANSWER is: java.lang.String No response, read problem statement
231209 111315.648|INFO|Thread-65565|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId ADMINISTRATOR1 @ site 1
231209 111315.648|INFO|Thread-65565|info|handlePacket start Packet[CLARIFICATION_ANSWER_UPDATE] #4919 SERVER0 @ site 1 -> SERVER0 @ site 0
231209 111315.648|INFO|Thread-65565|dumpPacket|Packet CLARIFICATION_ANSWER_UPDATE (Seq #4919, o#4919 ) handlePacket
231209 111315.648|INFO|Thread-65565|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: RealDeal--1957769244132597914)
231209 111315.648|INFO|Thread-65565|dumpPacket|    To: SERVER0 @ site 0
231209 111315.648|INFO|Thread-65565|dumpPacket|   key: CLARIFICATION is: edu.csus.ecs.pc2.core.model.Clarification Clarification 9 ANSWERED from TEAM75 @ site 1 at 27 id=Clarification-2320838978162202316
231209 111315.648|INFO|Thread-65565|dumpPacket|   key: CLARIFICATION_ANSWER is: java.lang.String No response, read problem statement
231209 111315.648|INFO|Thread-65565|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId ADMINISTRATOR1 @ site 1
231209 111315.651|INFO|Thread-65565|info| receiveObject(S) end   got Packet[CLARIFICATION_ANSWER_UPDATE] #4919 SERVER0 @ site 1 -> SERVER0 @ site 0
