231209 103959.474|CONFIG|qtp135640095-44446|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
231209 103959.474|INFO|qtp135640095-44446|info|
231209 103959.474|INFO|qtp135640095-44446|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
231209 103959.474|INFO|qtp135640095-44446|info|Login: team14 (aka team14)
231209 103959.474|INFO|qtp135640095-44446|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
231209 103959.474|INFO|qtp135640095-44446|startLog|Process id is 15028@DESKTOP-D75BQTV
231209 103959.474|INFO|qtp135640095-44446|info|Contacting server at localhost:50002 as TEAM14 @ site 0
231209 103959.482|INFO|qtp135640095-44446|info|sendLoginRequest start - sending from TEAM14 @ site 0
231209 103959.482|INFO|qtp135640095-44446|sendToLocalServer|Sending packet to server Packet[LOGIN_REQUEST] #665 TEAM14 @ site 0 -> SERVER0 @ site 0
231209 103959.482|INFO|qtp135640095-44446|sendToLocalServer|Sent    packet to server Packet[LOGIN_REQUEST] #665 TEAM14 @ site 0 -> SERVER0 @ site 0
231209 103959.482|INFO|qtp135640095-44446|info|sendLoginRequest end - packet sent.
231209 103959.482|INFO|Thread-49410|run|send(Serializable)
231209 103959.496|INFO|Thread-49409|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
231209 103959.496|INFO|Thread-49411|info| receiveObject(S) start got Packet[LOGIN_SUCCESS] #3648 SERVER0 @ site 1 -> TEAM14 @ site 1
231209 103959.496|INFO|Thread-49411|dumpPacket|Packet LOGIN_SUCCESS (Seq #3648, o#3648 ) recieveObject
231209 103959.496|INFO|Thread-49411|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: RealDeal--1957769244132597914)
231209 103959.496|INFO|Thread-49411|dumpPacket|    To: TEAM14 @ site 1
231209 103959.496|INFO|Thread-49411|dumpPacket|   key: PROFILE_LIST is: [Ledu.csus.ecs.pc2.core.model.Profile; [Ledu.csus.ecs.pc2.core.model.Profile;@780c4bb6
231209 103959.496|INFO|Thread-49411|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
231209 103959.496|INFO|Thread-49411|dumpPacket|   key: CLIENT_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.ClientSettings; [Ledu.csus.ecs.pc2.core.model.ClientSettings;@76cbaac7
231209 103959.496|INFO|Thread-49411|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@72f420c6
231209 103959.496|INFO|Thread-49411|dumpPacket|   key: CLARIFICATION_LIST is: [Ledu.csus.ecs.pc2.core.model.Clarification; [Ledu.csus.ecs.pc2.core.model.Clarification;@37f6a0fc
231209 103959.496|INFO|Thread-49411|dumpPacket|   key: CATEGORY_LIST is: [Ledu.csus.ecs.pc2.core.model.Category; [Ledu.csus.ecs.pc2.core.model.Category;@2d3d0c4f
231209 103959.496|INFO|Thread-49411|dumpPacket|   key: LANGUAGE_LIST is: [Ledu.csus.ecs.pc2.core.model.Language; [Ledu.csus.ecs.pc2.core.model.Language;@68b16bd
