221210 103449.593|CONFIG|Thread-4087|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
221210 103449.593|INFO|Thread-4087|info|
221210 103449.594|INFO|Thread-4087|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
221210 103449.594|INFO|Thread-4087|info|Login: team78 (aka team78)
221210 103449.594|INFO|Thread-4087|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
221210 103449.594|INFO|Thread-4087|startLog|Process id is 22344@DESKTOP-D75BQTV
221210 103449.594|INFO|Thread-4087|info| handlePacket original LOGIN_SUCCESS after -- all settings loaded 
221210 103449.594|INFO|Thread-4087|info|handlePacket end Packet[LOGIN_SUCCESS] #2989 SERVER0 @ site 1 -> TEAM78 @ site 1
221210 103449.594|INFO|Thread-4087|info| receiveObject(S) end   got Packet[LOGIN_SUCCESS] #2989 SERVER0 @ site 1 -> TEAM78 @ site 1
221210 104406.128|INFO|Thread-4433|info| receiveObject(S) start got Packet[UPDATE_SETTING] #3140 SERVER0 @ site 1 -> SERVER0 @ site 0
221210 104406.128|INFO|Thread-4433|dumpPacket|Packet UPDATE_SETTING (Seq #3140, o#140 ) recieveObject
221210 104406.128|INFO|Thread-4433|dumpPacket|  From: SERVER0 @ site 1, oADMINISTRATOR1 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 104406.128|INFO|Thread-4433|dumpPacket|    To: SERVER0 @ site 0
221210 104406.128|INFO|Thread-4433|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@293af31
221210 104406.128|INFO|Thread-4433|info|handlePacket start Packet[UPDATE_SETTING] #3140 SERVER0 @ site 1 -> SERVER0 @ site 0
221210 104406.128|INFO|Thread-4433|dumpPacket|Packet UPDATE_SETTING (Seq #3140, o#140 ) handlePacket
221210 104406.128|INFO|Thread-4433|dumpPacket|  From: SERVER0 @ site 1, oADMINISTRATOR1 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 104406.128|INFO|Thread-4433|dumpPacket|    To: SERVER0 @ site 0
221210 104406.128|INFO|Thread-4433|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@293af31
221210 104406.128|INFO|Thread-4433|info|handlePacket end Packet[UPDATE_SETTING] #3140 SERVER0 @ site 1 -> SERVER0 @ site 0
