231209 094135.311|CONFIG|qtp135640095-20980|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
231209 094135.311|INFO|qtp135640095-20980|info|
231209 094135.311|INFO|qtp135640095-20980|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
231209 094135.311|INFO|qtp135640095-20980|info|Login: team108 (aka team108)
231209 094135.311|INFO|qtp135640095-20980|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
231209 094135.311|INFO|qtp135640095-20980|startLog|Process id is 15028@DESKTOP-D75BQTV
231209 094135.311|INFO|qtp135640095-20980|info|Contacting server at localhost:50002 as TEAM108 @ site 0
231209 094135.311|INFO|qtp135640095-20980|info|sendLoginRequest start - sending from TEAM108 @ site 0
231209 094135.311|INFO|qtp135640095-20980|sendToLocalServer|Sending packet to server Packet[LOGIN_REQUEST] #322 TEAM108 @ site 0 -> SERVER0 @ site 0
231209 094135.311|INFO|qtp135640095-20980|sendToLocalServer|Sent    packet to server Packet[LOGIN_REQUEST] #322 TEAM108 @ site 0 -> SERVER0 @ site 0
231209 094135.311|INFO|qtp135640095-20980|info|sendLoginRequest end - packet sent.
231209 094135.311|INFO|Thread-21940|run|send(Serializable)
231209 094135.332|INFO|Thread-21939|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
231209 094135.335|INFO|Thread-21941|info| receiveObject(S) start got Packet[LOGIN_SUCCESS] #1789 SERVER0 @ site 1 -> TEAM108 @ site 1
231209 094135.335|INFO|Thread-21941|dumpPacket|Packet LOGIN_SUCCESS (Seq #1789, o#1789 ) recieveObject
231209 094135.335|INFO|Thread-21941|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: DryRun--6069080675419338087)
231209 094135.335|INFO|Thread-21941|dumpPacket|    To: TEAM108 @ site 1
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: PROFILE_LIST is: [Ledu.csus.ecs.pc2.core.model.Profile; [Ledu.csus.ecs.pc2.core.model.Profile;@adbc7db
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: CLIENT_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.ClientSettings; [Ledu.csus.ecs.pc2.core.model.ClientSettings;@41c28f0
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@23acab
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: CLARIFICATION_LIST is: [Ledu.csus.ecs.pc2.core.model.Clarification; [Ledu.csus.ecs.pc2.core.model.Clarification;@452122cb
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: CATEGORY_LIST is: [Ledu.csus.ecs.pc2.core.model.Category; [Ledu.csus.ecs.pc2.core.model.Category;@1190d0ab
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: LANGUAGE_LIST is: [Ledu.csus.ecs.pc2.core.model.Language; [Ledu.csus.ecs.pc2.core.model.Language;@742e21c1
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: REMOTE_LOGGED_IN_USERS is: [Ledu.csus.ecs.pc2.core.model.ClientId; [Ledu.csus.ecs.pc2.core.model.ClientId;@69758d1b
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: CONTEST_TIME_LIST is: [Ledu.csus.ecs.pc2.core.model.ContestTime; [Ledu.csus.ecs.pc2.core.model.ContestTime;@250edd84
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: CONNECTION_HANDLE_ID_LIST is: [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID; [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID;@328c5406
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: PROFILE is: edu.csus.ecs.pc2.core.model.Profile DryRun--6069080675419338087
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId TEAM108 @ site 1
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: SITE_NUMBER is: java.lang.Integer 1
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: CONTEST_INFORMATION is: edu.csus.ecs.pc2.core.model.ContestInformation edu.csus.ecs.pc2.core.model.ContestInformation@37295bbf
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: SITE_LIST is: [Ledu.csus.ecs.pc2.core.model.Site; [Ledu.csus.ecs.pc2.core.model.Site;@72710514
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: PROBLEM_DATA_FILES is: [Ledu.csus.ecs.pc2.core.model.ProblemDataFiles; [Ledu.csus.ecs.pc2.core.model.ProblemDataFiles;@21400423
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: JUDGEMENT_LIST is: [Ledu.csus.ecs.pc2.core.model.Judgement; [Ledu.csus.ecs.pc2.core.model.Judgement;@713c4869
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: PROBLEM_LIST is: [Ledu.csus.ecs.pc2.core.model.Problem; [Ledu.csus.ecs.pc2.core.model.Problem;@c351152
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: GROUP_LIST is: [Ledu.csus.ecs.pc2.core.model.Group; [Ledu.csus.ecs.pc2.core.model.Group;@7616fc65
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: LOCAL_LOGGED_IN_USERS is: [Ledu.csus.ecs.pc2.core.model.ClientId; [Ledu.csus.ecs.pc2.core.model.ClientId;@57569f98
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: SERVER_CLOCK_OFFSET is: java.util.GregorianCalendar java.util.GregorianCalendar[time=1702136495324,areFieldsSet=true,areAllFieldsSet=false,lenient=true,zone=sun.util.calendar.ZoneInfo[id="GMT",offset=0,dstSavings=0,useDaylight=false,transitions=0,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2023,MONTH=11,WEEK_OF_YEAR=49,WEEK_OF_MONTH=2,DAY_OF_MONTH=9,DAY_OF_YEAR=343,DAY_OF_WEEK=7,DAY_OF_WEEK_IN_MONTH=2,AM_PM=1,HOUR=3,HOUR_OF_DAY=15,MINUTE=41,SECOND=35,MILLISECOND=324,ZONE_OFFSET=0,DST_OFFSET=0]
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: CONTEST_IDENTIFIER is: java.lang.String DryRun--6069080675419338087
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: BALLOON_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.BalloonSettings; [Ledu.csus.ecs.pc2.core.model.BalloonSettings;@44bafa1b
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: RUN_LIST is: [Ledu.csus.ecs.pc2.core.model.Run; [Ledu.csus.ecs.pc2.core.model.Run;@6021cc5f
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: ACCOUNT_ARRAY is: [Ledu.csus.ecs.pc2.core.model.Account; [Ledu.csus.ecs.pc2.core.model.Account;@2195e1ea
231209 094135.335|INFO|Thread-21941|info|handlePacket start Packet[LOGIN_SUCCESS] #1789 SERVER0 @ site 1 -> TEAM108 @ site 1
231209 094135.335|INFO|Thread-21941|dumpPacket|Packet LOGIN_SUCCESS (Seq #1789, o#1789 ) handlePacket
231209 094135.335|INFO|Thread-21941|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: DryRun--6069080675419338087)
231209 094135.335|INFO|Thread-21941|dumpPacket|    To: TEAM108 @ site 1
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: PROFILE_LIST is: [Ledu.csus.ecs.pc2.core.model.Profile; [Ledu.csus.ecs.pc2.core.model.Profile;@adbc7db
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: CLIENT_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.ClientSettings; [Ledu.csus.ecs.pc2.core.model.ClientSettings;@41c28f0
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@23acab
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: CLARIFICATION_LIST is: [Ledu.csus.ecs.pc2.core.model.Clarification; [Ledu.csus.ecs.pc2.core.model.Clarification;@452122cb
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: CATEGORY_LIST is: [Ledu.csus.ecs.pc2.core.model.Category; [Ledu.csus.ecs.pc2.core.model.Category;@1190d0ab
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: LANGUAGE_LIST is: [Ledu.csus.ecs.pc2.core.model.Language; [Ledu.csus.ecs.pc2.core.model.Language;@742e21c1
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: REMOTE_LOGGED_IN_USERS is: [Ledu.csus.ecs.pc2.core.model.ClientId; [Ledu.csus.ecs.pc2.core.model.ClientId;@69758d1b
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: CONTEST_TIME_LIST is: [Ledu.csus.ecs.pc2.core.model.ContestTime; [Ledu.csus.ecs.pc2.core.model.ContestTime;@250edd84
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: CONNECTION_HANDLE_ID_LIST is: [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID; [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID;@328c5406
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: PROFILE is: edu.csus.ecs.pc2.core.model.Profile DryRun--6069080675419338087
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId TEAM108 @ site 1
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: SITE_NUMBER is: java.lang.Integer 1
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: CONTEST_INFORMATION is: edu.csus.ecs.pc2.core.model.ContestInformation edu.csus.ecs.pc2.core.model.ContestInformation@37295bbf
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: SITE_LIST is: [Ledu.csus.ecs.pc2.core.model.Site; [Ledu.csus.ecs.pc2.core.model.Site;@72710514
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: PROBLEM_DATA_FILES is: [Ledu.csus.ecs.pc2.core.model.ProblemDataFiles; [Ledu.csus.ecs.pc2.core.model.ProblemDataFiles;@21400423
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: JUDGEMENT_LIST is: [Ledu.csus.ecs.pc2.core.model.Judgement; [Ledu.csus.ecs.pc2.core.model.Judgement;@713c4869
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: PROBLEM_LIST is: [Ledu.csus.ecs.pc2.core.model.Problem; [Ledu.csus.ecs.pc2.core.model.Problem;@c351152
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: GROUP_LIST is: [Ledu.csus.ecs.pc2.core.model.Group; [Ledu.csus.ecs.pc2.core.model.Group;@7616fc65
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: LOCAL_LOGGED_IN_USERS is: [Ledu.csus.ecs.pc2.core.model.ClientId; [Ledu.csus.ecs.pc2.core.model.ClientId;@57569f98
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: SERVER_CLOCK_OFFSET is: java.util.GregorianCalendar java.util.GregorianCalendar[time=1702136495324,areFieldsSet=true,areAllFieldsSet=false,lenient=true,zone=sun.util.calendar.ZoneInfo[id="GMT",offset=0,dstSavings=0,useDaylight=false,transitions=0,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2023,MONTH=11,WEEK_OF_YEAR=49,WEEK_OF_MONTH=2,DAY_OF_MONTH=9,DAY_OF_YEAR=343,DAY_OF_WEEK=7,DAY_OF_WEEK_IN_MONTH=2,AM_PM=1,HOUR=3,HOUR_OF_DAY=15,MINUTE=41,SECOND=35,MILLISECOND=324,ZONE_OFFSET=0,DST_OFFSET=0]
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: CONTEST_IDENTIFIER is: java.lang.String DryRun--6069080675419338087
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: BALLOON_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.BalloonSettings; [Ledu.csus.ecs.pc2.core.model.BalloonSettings;@44bafa1b
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: RUN_LIST is: [Ledu.csus.ecs.pc2.core.model.Run; [Ledu.csus.ecs.pc2.core.model.Run;@6021cc5f
231209 094135.335|INFO|Thread-21941|dumpPacket|   key: ACCOUNT_ARRAY is: [Ledu.csus.ecs.pc2.core.model.Account; [Ledu.csus.ecs.pc2.core.model.Account;@2195e1ea
231209 103352.616|INFO|Thread-21939|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
231209 103353.744|INFO|Thread-21939|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
231209 103356.333|INFO|Thread-21939|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
231209 103358.718|INFO|Thread-21939|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
231209 103358.904|INFO|Thread-21939|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
231209 103359.083|INFO|Thread-21939|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
231209 103359.233|INFO|Thread-21939|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
231209 103412.450|INFO|Thread-21939|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
231209 103439.308|INFO|Thread-21939|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
231209 104022.454|INFO|Thread-21939|connectionDropped|connectionDropped(ConnectionHandlerID myConnectionID) 
