231209 104000.045|CONFIG|qtp135640095-41052|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
231209 104000.045|INFO|qtp135640095-41052|info|
231209 104000.046|INFO|qtp135640095-41052|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
231209 104000.046|INFO|qtp135640095-41052|info|Login: team114 (aka team114)
231209 104000.046|INFO|qtp135640095-41052|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
231209 104000.046|INFO|qtp135640095-41052|startLog|Process id is 15028@DESKTOP-D75BQTV
231209 104000.047|INFO|qtp135640095-41052|info|Contacting server at localhost:50002 as TEAM114 @ site 0
231209 104000.047|INFO|qtp135640095-41052|info|sendLoginRequest start - sending from TEAM114 @ site 0
231209 104000.047|INFO|qtp135640095-41052|sendToLocalServer|Sending packet to server Packet[LOGIN_REQUEST] #668 TEAM114 @ site 0 -> SERVER0 @ site 0
231209 104000.047|INFO|qtp135640095-41052|sendToLocalServer|Sent    packet to server Packet[LOGIN_REQUEST] #668 TEAM114 @ site 0 -> SERVER0 @ site 0
231209 104000.047|INFO|qtp135640095-41052|info|sendLoginRequest end - packet sent.
231209 104000.047|INFO|Thread-49419|run|send(Serializable)
231209 104000.063|INFO|Thread-49418|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
231209 104000.067|INFO|Thread-49420|info| receiveObject(S) start got Packet[LOGIN_SUCCESS] #3660 SERVER0 @ site 1 -> TEAM114 @ site 1
231209 104000.067|INFO|Thread-49420|dumpPacket|Packet LOGIN_SUCCESS (Seq #3660, o#3660 ) recieveObject
231209 104000.067|INFO|Thread-49420|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: RealDeal--1957769244132597914)
231209 104000.067|INFO|Thread-49420|dumpPacket|    To: TEAM114 @ site 1
231209 104000.067|INFO|Thread-49420|dumpPacket|   key: PROFILE_LIST is: [Ledu.csus.ecs.pc2.core.model.Profile; [Ledu.csus.ecs.pc2.core.model.Profile;@5e7671d9
231209 104000.067|INFO|Thread-49420|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
231209 104000.067|INFO|Thread-49420|dumpPacket|   key: CLIENT_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.ClientSettings; [Ledu.csus.ecs.pc2.core.model.ClientSettings;@50b19467
231209 104000.067|INFO|Thread-49420|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@548e1aa9
231209 104000.067|INFO|Thread-49420|dumpPacket|   key: CLARIFICATION_LIST is: [Ledu.csus.ecs.pc2.core.model.Clarification; [Ledu.csus.ecs.pc2.core.model.Clarification;@118c9e5c
231209 104000.067|INFO|Thread-49420|dumpPacket|   key: CATEGORY_LIST is: [Ledu.csus.ecs.pc2.core.model.Category; [Ledu.csus.ecs.pc2.core.model.Category;@7c19dd0d
231209 104000.067|INFO|Thread-49420|dumpPacket|   key: LANGUAGE_LIST is: [Ledu.csus.ecs.pc2.core.model.Language; [Ledu.csus.ecs.pc2.core.model.Language;@20d76c45
231209 104000.067|INFO|Thread-49420|dumpPacket|   key: REMOTE_LOGGED_IN_USERS is: [Ledu.csus.ecs.pc2.core.model.ClientId; [Ledu.csus.ecs.pc2.core.model.ClientId;@4a871a4
231209 104000.067|INFO|Thread-49420|dumpPacket|   key: CONTEST_TIME_LIST is: [Ledu.csus.ecs.pc2.core.model.ContestTime; [Ledu.csus.ecs.pc2.core.model.ContestTime;@71a36113
231209 104000.067|INFO|Thread-49420|dumpPacket|   key: CONNECTION_HANDLE_ID_LIST is: [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID; [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID;@43e03b9f
231209 104000.067|INFO|Thread-49420|dumpPacket|   key: PROFILE is: edu.csus.ecs.pc2.core.model.Profile RealDeal--1957769244132597914
231209 104000.067|INFO|Thread-49420|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId TEAM114 @ site 1
231209 104000.067|INFO|Thread-49420|dumpPacket|   key: SITE_NUMBER is: java.lang.Integer 1
231209 104000.067|INFO|Thread-49420|dumpPacket|   key: CONTEST_INFORMATION is: edu.csus.ecs.pc2.core.model.ContestInformation edu.csus.ecs.pc2.core.model.ContestInformation@584ec2e2
