221210 072256.457|CONFIG|Thread-331|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
221210 072256.457|INFO|Thread-331|info|
221210 072256.457|INFO|Thread-331|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
221210 072256.457|INFO|Thread-331|info|Login: team100 (aka team100)
221210 072256.457|INFO|Thread-331|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
221210 072256.457|INFO|Thread-331|startLog|Process id is 20708@DESKTOP-D75BQTV
221210 072256.457|INFO|Thread-331|info| handlePacket original LOGIN_SUCCESS after -- all settings loaded 
221210 072256.457|INFO|Thread-331|info|handlePacket end Packet[LOGIN_SUCCESS] #206 SERVER0 @ site 1 -> TEAM100 @ site 1
221210 072256.457|INFO|Thread-331|info| receiveObject(S) end   got Packet[LOGIN_SUCCESS] #206 SERVER0 @ site 1 -> TEAM100 @ site 1
221210 072452.115|INFO|qtp996796369-187|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #34 TEAM100 @ site 1 -> SERVER0 @ site 1
221210 072452.115|INFO|qtp996796369-187|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #34 TEAM100 @ site 1 -> SERVER0 @ site 1
221210 072452.150|INFO|Thread-361|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #214 SERVER0 @ site 1 -> TEAM100 @ site 1
221210 072452.150|INFO|Thread-361|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #214, o#214 ) recieveObject
221210 072452.150|INFO|Thread-361|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Test-2009995449253116953)
221210 072452.150|INFO|Thread-361|dumpPacket|    To: TEAM100 @ site 1
221210 072452.150|INFO|Thread-361|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 15 NEW 49 min 2999703ms from TEAM100 @ site 1 id Run--3267016841392372364 problem trianguls-3533366483522833389 lang Java-8995311559554510087
221210 072452.150|INFO|Thread-361|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #214 SERVER0 @ site 1 -> TEAM100 @ site 1
221210 072452.150|INFO|Thread-361|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #214, o#214 ) handlePacket
221210 072452.150|INFO|Thread-361|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Test-2009995449253116953)
221210 072452.150|INFO|Thread-361|dumpPacket|    To: TEAM100 @ site 1
221210 072452.150|INFO|Thread-361|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 15 NEW 49 min 2999703ms from TEAM100 @ site 1 id Run--3267016841392372364 problem trianguls-3533366483522833389 lang Java-8995311559554510087
221210 072452.150|INFO|Thread-361|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #214 SERVER0 @ site 1 -> TEAM100 @ site 1
221210 072503.724|INFO|Thread-373|info| receiveObject(S) start got Packet[UPDATE_SETTING] #217 SERVER0 @ site 1 -> SERVER0 @ site 0
221210 072503.724|INFO|Thread-373|dumpPacket|Packet UPDATE_SETTING (Seq #217, o#49 ) recieveObject
221210 072503.724|INFO|Thread-373|dumpPacket|  From: SERVER0 @ site 1, oADMINISTRATOR1 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Test-2009995449253116953)
221210 072503.724|INFO|Thread-373|dumpPacket|    To: SERVER0 @ site 0
221210 072503.724|INFO|Thread-373|dumpPacket|   key: PROBLEM is: edu.csus.ecs.pc2.core.model.Problem tang
221210 072503.724|INFO|Thread-373|info|handlePacket start Packet[UPDATE_SETTING] #217 SERVER0 @ site 1 -> SERVER0 @ site 0
221210 072503.724|INFO|Thread-373|dumpPacket|Packet UPDATE_SETTING (Seq #217, o#49 ) handlePacket
221210 072503.724|INFO|Thread-373|dumpPacket|  From: SERVER0 @ site 1, oADMINISTRATOR1 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Test-2009995449253116953)
221210 072503.724|INFO|Thread-373|dumpPacket|    To: SERVER0 @ site 0
221210 072503.724|INFO|Thread-373|dumpPacket|   key: PROBLEM is: edu.csus.ecs.pc2.core.model.Problem tang
221210 072503.724|INFO|Thread-373|info|handlePacket end Packet[UPDATE_SETTING] #217 SERVER0 @ site 1 -> SERVER0 @ site 0
221210 072503.730|INFO|Thread-373|info| receiveObject(S) end   got Packet[UPDATE_SETTING] #217 SERVER0 @ site 1 -> SERVER0 @ site 0
221210 072557.762|INFO|Thread-418|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #230 SERVER0 @ site 1 -> TEAM100 @ site 1
221210 072557.763|INFO|Thread-418|dumpPacket|Packet RUN_JUDGEMENT (Seq #230, o#230 ) recieveObject
221210 072557.763|INFO|Thread-418|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Test-2009995449253116953)
221210 072557.763|INFO|Thread-418|dumpPacket|    To: TEAM100 @ site 1
221210 072557.763|INFO|Thread-418|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by ADMINISTRATOR1 @ site 1 judgement No_-_Wrong_Answer-6447267484138471978 id JudgementRecord--3817818949263988914
221210 072557.763|INFO|Thread-418|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 15 JUDGED 49 min 2999703ms from TEAM100 @ site 1 id Run--3267016841392372364 problem trianguls-3533366483522833389 lang Java-8995311559554510087
221210 072557.764|INFO|Thread-418|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
221210 072557.764|INFO|Thread-418|info|handlePacket start Packet[RUN_JUDGEMENT] #230 SERVER0 @ site 1 -> TEAM100 @ site 1
221210 072557.764|INFO|Thread-418|dumpPacket|Packet RUN_JUDGEMENT (Seq #230, o#230 ) handlePacket
221210 072557.764|INFO|Thread-418|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Test-2009995449253116953)
221210 072557.764|INFO|Thread-418|dumpPacket|    To: TEAM100 @ site 1
221210 072557.764|INFO|Thread-418|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by ADMINISTRATOR1 @ site 1 judgement No_-_Wrong_Answer-6447267484138471978 id JudgementRecord--3817818949263988914
221210 072557.764|INFO|Thread-418|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 15 JUDGED 49 min 2999703ms from TEAM100 @ site 1 id Run--3267016841392372364 problem trianguls-3533366483522833389 lang Java-8995311559554510087
221210 072557.764|INFO|Thread-418|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
221210 072557.781|INFO|Thread-418|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #230 SERVER0 @ site 1 -> TEAM100 @ site 1
221210 072714.526|INFO|Thread-464|info| receiveObject(S) start got Packet[UPDATE_SETTING] #247 SERVER0 @ site 1 -> SERVER0 @ site 0
221210 072714.526|INFO|Thread-464|dumpPacket|Packet UPDATE_SETTING (Seq #247, o#56 ) recieveObject
221210 072714.526|INFO|Thread-464|dumpPacket|  From: SERVER0 @ site 1, oADMINISTRATOR1 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Test-2009995449253116953)
221210 072714.526|INFO|Thread-464|dumpPacket|    To: SERVER0 @ site 0
221210 072714.526|INFO|Thread-464|dumpPacket|   key: PROBLEM is: edu.csus.ecs.pc2.core.model.Problem tang
221210 072714.526|INFO|Thread-464|info|handlePacket start Packet[UPDATE_SETTING] #247 SERVER0 @ site 1 -> SERVER0 @ site 0
221210 072714.526|INFO|Thread-464|dumpPacket|Packet UPDATE_SETTING (Seq #247, o#56 ) handlePacket
221210 072714.526|INFO|Thread-464|dumpPacket|  From: SERVER0 @ site 1, oADMINISTRATOR1 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Test-2009995449253116953)
221210 072714.526|INFO|Thread-464|dumpPacket|    To: SERVER0 @ site 0
221210 072714.526|INFO|Thread-464|dumpPacket|   key: PROBLEM is: edu.csus.ecs.pc2.core.model.Problem tang
221210 072714.526|INFO|Thread-464|info|handlePacket end Packet[UPDATE_SETTING] #247 SERVER0 @ site 1 -> SERVER0 @ site 0
221210 072714.532|INFO|Thread-464|info| receiveObject(S) end   got Packet[UPDATE_SETTING] #247 SERVER0 @ site 1 -> SERVER0 @ site 0
221210 072831.446|INFO|Thread-508|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #261 SERVER0 @ site 1 -> TEAM100 @ site 1
221210 072831.446|INFO|Thread-508|dumpPacket|Packet RUN_JUDGEMENT (Seq #261, o#261 ) recieveObject
221210 072831.446|INFO|Thread-508|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Test-2009995449253116953)
221210 072831.446|INFO|Thread-508|dumpPacket|    To: TEAM100 @ site 1
