221210 110614.299|CONFIG|Thread-25470|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
221210 110614.300|INFO|Thread-25470|info|
221210 110614.300|INFO|Thread-25470|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
221210 110614.300|INFO|Thread-25470|info|Login: team39 (aka team39)
221210 110614.300|INFO|Thread-25470|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
221210 110614.300|INFO|Thread-25470|startLog|Process id is 22344@DESKTOP-D75BQTV
221210 110614.300|INFO|Thread-25470|info| handlePacket original LOGIN_SUCCESS after -- all settings loaded 
221210 110614.300|INFO|Thread-25470|info|handlePacket end Packet[LOGIN_SUCCESS] #3669 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 110614.301|INFO|Thread-25470|info| receiveObject(S) end   got Packet[LOGIN_SUCCESS] #3669 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 110640.738|INFO|qtp1613095350-4117|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #309 TEAM39 @ site 1 -> SERVER0 @ site 1
221210 110640.739|INFO|qtp1613095350-4117|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #309 TEAM39 @ site 1 -> SERVER0 @ site 1
221210 110640.759|INFO|Thread-26637|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #3692 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 110640.760|INFO|Thread-26637|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #3692, o#3692 ) recieveObject
221210 110640.760|INFO|Thread-26637|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 110640.760|INFO|Thread-26637|dumpPacket|    To: TEAM39 @ site 1
221210 110640.760|INFO|Thread-26637|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 68 NEW 19 min 1162877ms from TEAM39 @ site 1 id Run--645423117326906132 problem loanur--1521127695391573182 lang Java-8995311559554510087
221210 110640.760|INFO|Thread-26637|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #3692 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 110640.760|INFO|Thread-26637|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #3692, o#3692 ) handlePacket
221210 110640.760|INFO|Thread-26637|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 110640.760|INFO|Thread-26637|dumpPacket|    To: TEAM39 @ site 1
221210 110640.760|INFO|Thread-26637|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 68 NEW 19 min 1162877ms from TEAM39 @ site 1 id Run--645423117326906132 problem loanur--1521127695391573182 lang Java-8995311559554510087
221210 110640.760|INFO|Thread-26637|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #3692 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 110647.169|INFO|Thread-26970|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #3698 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 110647.169|INFO|Thread-26970|dumpPacket|Packet RUN_JUDGEMENT (Seq #3698, o#3698 ) recieveObject
221210 110647.169|INFO|Thread-26970|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 110647.169|INFO|Thread-26970|dumpPacket|    To: TEAM39 @ site 1
221210 110647.169|INFO|Thread-26970|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE3 @ site 1 judgement Yes-448420548528869030 id JudgementRecord-3121052852361148105
221210 110647.169|INFO|Thread-26970|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 68 JUDGED 19 min 1162877ms from TEAM39 @ site 1 id Run--645423117326906132 problem loanur--1521127695391573182 lang Java-8995311559554510087
221210 110647.169|INFO|Thread-26970|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
221210 110647.169|INFO|Thread-26970|info|handlePacket start Packet[RUN_JUDGEMENT] #3698 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 110647.169|INFO|Thread-26970|dumpPacket|Packet RUN_JUDGEMENT (Seq #3698, o#3698 ) handlePacket
221210 110647.169|INFO|Thread-26970|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 110647.169|INFO|Thread-26970|dumpPacket|    To: TEAM39 @ site 1
221210 110647.169|INFO|Thread-26970|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE3 @ site 1 judgement Yes-448420548528869030 id JudgementRecord-3121052852361148105
221210 110647.169|INFO|Thread-26970|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 68 JUDGED 19 min 1162877ms from TEAM39 @ site 1 id Run--645423117326906132 problem loanur--1521127695391573182 lang Java-8995311559554510087
221210 110647.169|INFO|Thread-26970|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
221210 110647.169|INFO|Thread-26970|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #3698 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 114320.810|INFO|qtp1613095350-93246|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #540 TEAM39 @ site 1 -> SERVER0 @ site 1
221210 114320.811|INFO|qtp1613095350-93246|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #540 TEAM39 @ site 1 -> SERVER0 @ site 1
221210 114320.850|INFO|Thread-100283|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #5095 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 114320.850|INFO|Thread-100283|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #5095, o#5095 ) recieveObject
221210 114320.850|INFO|Thread-100283|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 114320.850|INFO|Thread-100283|dumpPacket|    To: TEAM39 @ site 1
221210 114320.850|INFO|Thread-100283|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 278 NEW 56 min 3362950ms from TEAM39 @ site 1 id Run-5672007801678701224 problem trianguls-3533366483522833389 lang Java-8995311559554510087
221210 114320.850|INFO|Thread-100283|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #5095 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 114320.850|INFO|Thread-100283|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #5095, o#5095 ) handlePacket
221210 114320.850|INFO|Thread-100283|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 114320.850|INFO|Thread-100283|dumpPacket|    To: TEAM39 @ site 1
221210 114320.850|INFO|Thread-100283|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 278 NEW 56 min 3362950ms from TEAM39 @ site 1 id Run-5672007801678701224 problem trianguls-3533366483522833389 lang Java-8995311559554510087
221210 114320.850|INFO|Thread-100283|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #5095 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 114331.299|INFO|Thread-100645|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #5103 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 114331.299|INFO|Thread-100645|dumpPacket|Packet RUN_JUDGEMENT (Seq #5103, o#5103 ) recieveObject
221210 114331.299|INFO|Thread-100645|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 114331.299|INFO|Thread-100645|dumpPacket|    To: TEAM39 @ site 1
221210 114331.299|INFO|Thread-100645|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No_-_Wrong_Answer-6447267484138471978 id JudgementRecord-1990735882466483757
221210 114331.299|INFO|Thread-100645|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 278 JUDGED 56 min 3362950ms from TEAM39 @ site 1 id Run-5672007801678701224 problem trianguls-3533366483522833389 lang Java-8995311559554510087
221210 114331.299|INFO|Thread-100645|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
221210 114331.299|INFO|Thread-100645|info|handlePacket start Packet[RUN_JUDGEMENT] #5103 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 114331.299|INFO|Thread-100645|dumpPacket|Packet RUN_JUDGEMENT (Seq #5103, o#5103 ) handlePacket
221210 114331.299|INFO|Thread-100645|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 114331.299|INFO|Thread-100645|dumpPacket|    To: TEAM39 @ site 1
221210 114331.299|INFO|Thread-100645|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No_-_Wrong_Answer-6447267484138471978 id JudgementRecord-1990735882466483757
221210 114331.299|INFO|Thread-100645|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 278 JUDGED 56 min 3362950ms from TEAM39 @ site 1 id Run-5672007801678701224 problem trianguls-3533366483522833389 lang Java-8995311559554510087
221210 114331.299|INFO|Thread-100645|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
221210 114331.299|INFO|Thread-100645|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #5103 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 114808.857|INFO|qtp1613095350-25323|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #581 TEAM39 @ site 1 -> SERVER0 @ site 1
221210 114808.857|INFO|qtp1613095350-25323|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #581 TEAM39 @ site 1 -> SERVER0 @ site 1
221210 114808.899|INFO|Thread-112376|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #5318 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 114808.899|INFO|Thread-112376|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #5318, o#5318 ) recieveObject
221210 114808.899|INFO|Thread-112376|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 114808.899|INFO|Thread-112376|dumpPacket|    To: TEAM39 @ site 1
221210 114808.899|INFO|Thread-112376|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 313 NEW 60 min 3650997ms from TEAM39 @ site 1 id Run--3545488873642266782 problem trianguls-3533366483522833389 lang Java-8995311559554510087
221210 114808.899|INFO|Thread-112376|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #5318 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 114808.899|INFO|Thread-112376|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #5318, o#5318 ) handlePacket
221210 114808.899|INFO|Thread-112376|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 114808.899|INFO|Thread-112376|dumpPacket|    To: TEAM39 @ site 1
221210 114808.899|INFO|Thread-112376|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 313 NEW 60 min 3650997ms from TEAM39 @ site 1 id Run--3545488873642266782 problem trianguls-3533366483522833389 lang Java-8995311559554510087
221210 114808.899|INFO|Thread-112376|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #5318 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 114834.227|INFO|Thread-113683|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #5345 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 114834.227|INFO|Thread-113683|dumpPacket|Packet RUN_JUDGEMENT (Seq #5345, o#5345 ) recieveObject
221210 114834.227|INFO|Thread-113683|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 114834.227|INFO|Thread-113683|dumpPacket|    To: TEAM39 @ site 1
221210 114834.227|INFO|Thread-113683|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE6 @ site 1 judgement No_-_Wrong_Answer-6447267484138471978 id JudgementRecord-4724685738051998751
221210 114834.227|INFO|Thread-113683|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 313 JUDGED 60 min 3650997ms from TEAM39 @ site 1 id Run--3545488873642266782 problem trianguls-3533366483522833389 lang Java-8995311559554510087
221210 114834.227|INFO|Thread-113683|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
221210 114834.227|INFO|Thread-113683|info|handlePacket start Packet[RUN_JUDGEMENT] #5345 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 114834.227|INFO|Thread-113683|dumpPacket|Packet RUN_JUDGEMENT (Seq #5345, o#5345 ) handlePacket
221210 114834.227|INFO|Thread-113683|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 114834.227|INFO|Thread-113683|dumpPacket|    To: TEAM39 @ site 1
221210 114834.227|INFO|Thread-113683|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE6 @ site 1 judgement No_-_Wrong_Answer-6447267484138471978 id JudgementRecord-4724685738051998751
221210 114834.227|INFO|Thread-113683|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 313 JUDGED 60 min 3650997ms from TEAM39 @ site 1 id Run--3545488873642266782 problem trianguls-3533366483522833389 lang Java-8995311559554510087
221210 114834.227|INFO|Thread-113683|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
221210 114834.227|INFO|Thread-113683|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #5345 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 115315.255|INFO|qtp1613095350-70351|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #604 TEAM39 @ site 1 -> SERVER0 @ site 1
221210 115315.256|INFO|qtp1613095350-70351|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #604 TEAM39 @ site 1 -> SERVER0 @ site 1
221210 115315.296|INFO|Thread-121691|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #5479 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 115315.297|INFO|Thread-121691|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #5479, o#5479 ) recieveObject
221210 115315.297|INFO|Thread-121691|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 115315.297|INFO|Thread-121691|dumpPacket|    To: TEAM39 @ site 1
221210 115315.297|INFO|Thread-121691|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 335 NEW 65 min 3957393ms from TEAM39 @ site 1 id Run--3058440420382428935 problem trianguls-3533366483522833389 lang Java-8995311559554510087
221210 115315.297|INFO|Thread-121691|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #5479 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 115315.297|INFO|Thread-121691|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #5479, o#5479 ) handlePacket
221210 115315.297|INFO|Thread-121691|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 115315.297|INFO|Thread-121691|dumpPacket|    To: TEAM39 @ site 1
221210 115315.297|INFO|Thread-121691|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 335 NEW 65 min 3957393ms from TEAM39 @ site 1 id Run--3058440420382428935 problem trianguls-3533366483522833389 lang Java-8995311559554510087
221210 115315.297|INFO|Thread-121691|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #5479 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 115334.794|INFO|Thread-122439|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #5492 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 115334.794|INFO|Thread-122439|dumpPacket|Packet RUN_JUDGEMENT (Seq #5492, o#5492 ) recieveObject
221210 115334.794|INFO|Thread-122439|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 115334.794|INFO|Thread-122439|dumpPacket|    To: TEAM39 @ site 1
221210 115334.795|INFO|Thread-122439|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE3 @ site 1 judgement No_-_Wrong_Answer-6447267484138471978 id JudgementRecord--8577633282909837462
221210 115334.795|INFO|Thread-122439|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 335 JUDGED 65 min 3957393ms from TEAM39 @ site 1 id Run--3058440420382428935 problem trianguls-3533366483522833389 lang Java-8995311559554510087
221210 115334.795|INFO|Thread-122439|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
221210 115334.795|INFO|Thread-122439|info|handlePacket start Packet[RUN_JUDGEMENT] #5492 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 115334.795|INFO|Thread-122439|dumpPacket|Packet RUN_JUDGEMENT (Seq #5492, o#5492 ) handlePacket
221210 115334.795|INFO|Thread-122439|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 115334.795|INFO|Thread-122439|dumpPacket|    To: TEAM39 @ site 1
221210 115334.795|INFO|Thread-122439|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE3 @ site 1 judgement No_-_Wrong_Answer-6447267484138471978 id JudgementRecord--8577633282909837462
221210 115334.795|INFO|Thread-122439|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 335 JUDGED 65 min 3957393ms from TEAM39 @ site 1 id Run--3058440420382428935 problem trianguls-3533366483522833389 lang Java-8995311559554510087
221210 115334.795|INFO|Thread-122439|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
221210 115334.795|INFO|Thread-122439|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #5492 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 120012.031|INFO|qtp1613095350-116867|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #642 TEAM39 @ site 1 -> SERVER0 @ site 1
221210 120012.031|INFO|qtp1613095350-116867|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #642 TEAM39 @ site 1 -> SERVER0 @ site 1
221210 120012.076|INFO|Thread-135372|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #5719 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 120012.076|INFO|Thread-135372|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #5719, o#5719 ) recieveObject
221210 120012.076|INFO|Thread-135372|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 120012.076|INFO|Thread-135372|dumpPacket|    To: TEAM39 @ site 1
221210 120012.076|INFO|Thread-135372|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 371 NEW 72 min 4374170ms from TEAM39 @ site 1 id Run-198995438618641867 problem sillybilly-5332239293027507371 lang Java-8995311559554510087
221210 120012.076|INFO|Thread-135372|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #5719 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 120012.076|INFO|Thread-135372|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #5719, o#5719 ) handlePacket
221210 120012.076|INFO|Thread-135372|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 120012.076|INFO|Thread-135372|dumpPacket|    To: TEAM39 @ site 1
221210 120012.076|INFO|Thread-135372|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 371 NEW 72 min 4374170ms from TEAM39 @ site 1 id Run-198995438618641867 problem sillybilly-5332239293027507371 lang Java-8995311559554510087
221210 120012.076|INFO|Thread-135372|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #5719 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 120052.986|INFO|Thread-136690|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #5743 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 120052.986|INFO|Thread-136690|dumpPacket|Packet RUN_JUDGEMENT (Seq #5743, o#5743 ) recieveObject
221210 120052.986|INFO|Thread-136690|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 120052.986|INFO|Thread-136690|dumpPacket|    To: TEAM39 @ site 1
221210 120052.986|INFO|Thread-136690|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No_-_Run-time_Error-1684107503433947064 id JudgementRecord--1540100666839008300
221210 120052.986|INFO|Thread-136690|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 371 JUDGED 72 min 4374170ms from TEAM39 @ site 1 id Run-198995438618641867 problem sillybilly-5332239293027507371 lang Java-8995311559554510087
221210 120052.986|INFO|Thread-136690|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
221210 120052.986|INFO|Thread-136690|info|handlePacket start Packet[RUN_JUDGEMENT] #5743 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 120052.986|INFO|Thread-136690|dumpPacket|Packet RUN_JUDGEMENT (Seq #5743, o#5743 ) handlePacket
221210 120052.986|INFO|Thread-136690|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 120052.986|INFO|Thread-136690|dumpPacket|    To: TEAM39 @ site 1
221210 120052.986|INFO|Thread-136690|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No_-_Run-time_Error-1684107503433947064 id JudgementRecord--1540100666839008300
221210 120052.986|INFO|Thread-136690|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 371 JUDGED 72 min 4374170ms from TEAM39 @ site 1 id Run-198995438618641867 problem sillybilly-5332239293027507371 lang Java-8995311559554510087
221210 120052.986|INFO|Thread-136690|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
221210 120052.986|INFO|Thread-136690|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #5743 SERVER0 @ site 1 -> TEAM39 @ site 1
221210 120724.625|INFO|Thread-150066|info| receiveObject(S) start got Packet[CLARIFICATION_ANSWER_UPDATE] #5991 SERVER0 @ site 1 -> SERVER0 @ site 0
221210 120724.625|INFO|Thread-150066|dumpPacket|Packet CLARIFICATION_ANSWER_UPDATE (Seq #5991, o#5991 ) recieveObject
221210 120724.625|INFO|Thread-150066|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 120724.625|INFO|Thread-150066|dumpPacket|    To: SERVER0 @ site 0
221210 120724.625|INFO|Thread-150066|dumpPacket|   key: CLARIFICATION is: edu.csus.ecs.pc2.core.model.Clarification Clarification 6 ANSWERED from JUDGE1 @ site 1 at 35 id=Clarification-692195316381636229
221210 120724.625|INFO|Thread-150066|dumpPacket|   key: CLARIFICATION_ANSWER is: java.lang.String No response, read problem statement
221210 120724.625|INFO|Thread-150066|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE9 @ site 1
