231209 081701.977|CONFIG|Thread-2979|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
231209 081701.985|INFO|Thread-2979|info|
231209 081701.985|INFO|Thread-2979|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
231209 081701.985|INFO|Thread-2979|info|Login: team109 (aka team109)
231209 081701.990|INFO|Thread-2979|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
231209 081701.990|INFO|Thread-2979|startLog|Process id is 15028@DESKTOP-D75BQTV
231209 081701.990|INFO|Thread-2979|info| handlePacket original LOGIN_SUCCESS after -- all settings loaded 
231209 081701.990|INFO|Thread-2979|info|handlePacket end Packet[LOGIN_SUCCESS] #666 SERVER0 @ site 1 -> TEAM109 @ site 1
231209 081701.990|INFO|Thread-2979|info| receiveObject(S) end   got Packet[LOGIN_SUCCESS] #666 SERVER0 @ site 1 -> TEAM109 @ site 1
231209 081737.418|INFO|qtp135640095-279|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #110 TEAM109 @ site 1 -> SERVER0 @ site 1
231209 081737.418|INFO|qtp135640095-279|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #110 TEAM109 @ site 1 -> SERVER0 @ site 1
231209 081737.448|INFO|Thread-3248|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #695 SERVER0 @ site 1 -> TEAM109 @ site 1
231209 081737.448|INFO|Thread-3248|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #695, o#695 ) recieveObject
231209 081737.448|INFO|Thread-3248|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: DryRun--6069080675419338087)
231209 081737.448|INFO|Thread-3248|dumpPacket|    To: TEAM109 @ site 1
231209 081737.448|INFO|Thread-3248|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 32 NEW 36 min 2199034ms from TEAM109 @ site 1 id Run--5330936673206546026 problem DryRun--5056188413862619659 lang Java--8800253324652192008
231209 081737.448|INFO|Thread-3248|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #695 SERVER0 @ site 1 -> TEAM109 @ site 1
231209 081737.448|INFO|Thread-3248|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #695, o#695 ) handlePacket
231209 081737.450|INFO|Thread-3248|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: DryRun--6069080675419338087)
231209 081737.450|INFO|Thread-3248|dumpPacket|    To: TEAM109 @ site 1
231209 081737.450|INFO|Thread-3248|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 32 NEW 36 min 2199034ms from TEAM109 @ site 1 id Run--5330936673206546026 problem DryRun--5056188413862619659 lang Java--8800253324652192008
231209 081737.450|INFO|Thread-3248|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #695 SERVER0 @ site 1 -> TEAM109 @ site 1
231209 081923.585|INFO|Thread-4131|info| receiveObject(S) start got Packet[RUN_JUDGEMENT] #757 SERVER0 @ site 1 -> TEAM109 @ site 1
231209 081923.585|INFO|Thread-4131|dumpPacket|Packet RUN_JUDGEMENT (Seq #757, o#757 ) recieveObject
231209 081923.585|INFO|Thread-4131|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: DryRun--6069080675419338087)
231209 081923.585|INFO|Thread-4131|dumpPacket|    To: TEAM109 @ site 1
231209 081923.585|INFO|Thread-4131|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-2915828768858405923 id JudgementRecord--2852133929550318774
231209 081923.585|INFO|Thread-4131|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 32 JUDGED 36 min 2199034ms from TEAM109 @ site 1 id Run--5330936673206546026 problem DryRun--5056188413862619659 lang Java--8800253324652192008
231209 081923.585|INFO|Thread-4131|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
231209 081923.585|INFO|Thread-4131|info|handlePacket start Packet[RUN_JUDGEMENT] #757 SERVER0 @ site 1 -> TEAM109 @ site 1
231209 081923.585|INFO|Thread-4131|dumpPacket|Packet RUN_JUDGEMENT (Seq #757, o#757 ) handlePacket
231209 081923.585|INFO|Thread-4131|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: DryRun--6069080675419338087)
231209 081923.585|INFO|Thread-4131|dumpPacket|    To: TEAM109 @ site 1
231209 081923.585|INFO|Thread-4131|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-2915828768858405923 id JudgementRecord--2852133929550318774
231209 081923.585|INFO|Thread-4131|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 32 JUDGED 36 min 2199034ms from TEAM109 @ site 1 id Run--5330936673206546026 problem DryRun--5056188413862619659 lang Java--8800253324652192008
231209 081923.585|INFO|Thread-4131|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId SERVER0 @ site 1
231209 081923.585|INFO|Thread-4131|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT] #757 SERVER0 @ site 1 -> TEAM109 @ site 1
