221210 104002.297|CONFIG|Thread-4117|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
221210 104002.297|INFO|Thread-4117|info|
221210 104002.298|INFO|Thread-4117|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
221210 104002.298|INFO|Thread-4117|info|Login: team48 (aka team48)
221210 104002.298|INFO|Thread-4117|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
221210 104002.298|INFO|Thread-4117|startLog|Process id is 22344@DESKTOP-D75BQTV
221210 104002.298|INFO|Thread-4117|info| handlePacket original LOGIN_SUCCESS after -- all settings loaded 
221210 104002.298|INFO|Thread-4117|info|handlePacket end Packet[LOGIN_SUCCESS] #3034 SERVER0 @ site 1 -> TEAM48 @ site 1
221210 104002.298|INFO|Thread-4117|info| receiveObject(S) end   got Packet[LOGIN_SUCCESS] #3034 SERVER0 @ site 1 -> TEAM48 @ site 1
221210 104406.144|INFO|Thread-4393|info| receiveObject(S) start got Packet[UPDATE_SETTING] #3140 SERVER0 @ site 1 -> SERVER0 @ site 0
221210 104406.144|INFO|Thread-4393|dumpPacket|Packet UPDATE_SETTING (Seq #3140, o#140 ) recieveObject
221210 104406.144|INFO|Thread-4393|dumpPacket|  From: SERVER0 @ site 1, oADMINISTRATOR1 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 104406.144|INFO|Thread-4393|dumpPacket|    To: SERVER0 @ site 0
221210 104406.144|INFO|Thread-4393|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@705e0884
221210 104406.144|INFO|Thread-4393|info|handlePacket start Packet[UPDATE_SETTING] #3140 SERVER0 @ site 1 -> SERVER0 @ site 0
221210 104406.144|INFO|Thread-4393|dumpPacket|Packet UPDATE_SETTING (Seq #3140, o#140 ) handlePacket
221210 104406.145|INFO|Thread-4393|dumpPacket|  From: SERVER0 @ site 1, oADMINISTRATOR1 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 104406.145|INFO|Thread-4393|dumpPacket|    To: SERVER0 @ site 0
221210 104406.145|INFO|Thread-4393|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@705e0884
221210 104406.145|INFO|Thread-4393|info|handlePacket end Packet[UPDATE_SETTING] #3140 SERVER0 @ site 1 -> SERVER0 @ site 0
221210 104406.145|INFO|Thread-4393|info| receiveObject(S) end   got Packet[UPDATE_SETTING] #3140 SERVER0 @ site 1 -> SERVER0 @ site 0
221210 104406.203|INFO|Thread-4489|info| receiveObject(S) start got Packet[UPDATE_SETTING] #3141 SERVER0 @ site 1 -> SERVER0 @ site 0
221210 104406.203|INFO|Thread-4489|dumpPacket|Packet UPDATE_SETTING (Seq #3141, o#141 ) recieveObject
221210 104406.203|INFO|Thread-4489|dumpPacket|  From: SERVER0 @ site 1, oADMINISTRATOR1 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 104406.203|INFO|Thread-4489|dumpPacket|    To: SERVER0 @ site 0
221210 104406.203|INFO|Thread-4489|dumpPacket|   key: CONTEST_INFORMATION is: edu.csus.ecs.pc2.core.model.ContestInformation edu.csus.ecs.pc2.core.model.ContestInformation@4628c26d
221210 104406.203|INFO|Thread-4489|info|handlePacket start Packet[UPDATE_SETTING] #3141 SERVER0 @ site 1 -> SERVER0 @ site 0
221210 104406.203|INFO|Thread-4489|dumpPacket|Packet UPDATE_SETTING (Seq #3141, o#141 ) handlePacket
221210 104406.203|INFO|Thread-4489|dumpPacket|  From: SERVER0 @ site 1, oADMINISTRATOR1 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 104406.203|INFO|Thread-4489|dumpPacket|    To: SERVER0 @ site 0
221210 104406.203|INFO|Thread-4489|dumpPacket|   key: CONTEST_INFORMATION is: edu.csus.ecs.pc2.core.model.ContestInformation edu.csus.ecs.pc2.core.model.ContestInformation@4628c26d
221210 104406.203|INFO|Thread-4489|info|handlePacket end Packet[UPDATE_SETTING] #3141 SERVER0 @ site 1 -> SERVER0 @ site 0
221210 104406.204|INFO|Thread-4489|info| receiveObject(S) end   got Packet[UPDATE_SETTING] #3141 SERVER0 @ site 1 -> SERVER0 @ site 0
221210 104717.879|INFO|Thread-4765|info| receiveObject(S) start got Packet[CLOCK_STARTED] #3170 SERVER0 @ site 1 -> SERVER0 @ site 0
221210 104717.879|INFO|Thread-4765|dumpPacket|Packet CLOCK_STARTED (Seq #3170, o#3170 ) recieveObject
221210 104717.879|INFO|Thread-4765|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: Contest-4511288556462302159)
221210 104717.879|INFO|Thread-4765|dumpPacket|    To: SERVER0 @ site 0
221210 104717.879|INFO|Thread-4765|dumpPacket|   key: SITE_NUMBER is: java.lang.Integer 1
221210 104717.879|INFO|Thread-4765|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId ADMINISTRATOR1 @ site 1
