231209 104349.544|CONFIG|qtp135640095-49667|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
231209 104349.544|INFO|qtp135640095-49667|info|
231209 104349.544|INFO|qtp135640095-49667|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
231209 104349.544|INFO|qtp135640095-49667|info|Login: team90 (aka team90)
231209 104349.544|INFO|qtp135640095-49667|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
231209 104349.544|INFO|qtp135640095-49667|startLog|Process id is 15028@DESKTOP-D75BQTV
231209 104349.544|INFO|qtp135640095-49667|info|Contacting server at localhost:50002 as TEAM90 @ site 0
231209 104349.550|INFO|qtp135640095-49667|info|sendLoginRequest start - sending from TEAM90 @ site 0
231209 104349.550|INFO|qtp135640095-49667|sendToLocalServer|Sending packet to server Packet[LOGIN_REQUEST] #725 TEAM90 @ site 0 -> SERVER0 @ site 0
231209 104349.550|INFO|qtp135640095-49667|sendToLocalServer|Sent    packet to server Packet[LOGIN_REQUEST] #725 TEAM90 @ site 0 -> SERVER0 @ site 0
231209 104349.550|INFO|qtp135640095-49667|info|sendLoginRequest end - packet sent.
231209 104349.550|INFO|Thread-50013|run|send(Serializable)
231209 104349.566|INFO|Thread-50012|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
231209 104349.574|INFO|Thread-50014|info| receiveObject(S) start got Packet[LOGIN_SUCCESS] #3885 SERVER0 @ site 1 -> TEAM90 @ site 1
231209 104349.574|INFO|Thread-50014|dumpPacket|Packet LOGIN_SUCCESS (Seq #3885, o#3885 ) recieveObject
231209 104349.574|INFO|Thread-50014|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: RealDeal--1957769244132597914)
231209 104349.574|INFO|Thread-50014|dumpPacket|    To: TEAM90 @ site 1
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: PROFILE_LIST is: [Ledu.csus.ecs.pc2.core.model.Profile; [Ledu.csus.ecs.pc2.core.model.Profile;@4c66d41a
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: CLIENT_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.ClientSettings; [Ledu.csus.ecs.pc2.core.model.ClientSettings;@42a123e6
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@469ebf6a
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: CLARIFICATION_LIST is: [Ledu.csus.ecs.pc2.core.model.Clarification; [Ledu.csus.ecs.pc2.core.model.Clarification;@39c29dd
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: CATEGORY_LIST is: [Ledu.csus.ecs.pc2.core.model.Category; [Ledu.csus.ecs.pc2.core.model.Category;@7920fbb0
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: LANGUAGE_LIST is: [Ledu.csus.ecs.pc2.core.model.Language; [Ledu.csus.ecs.pc2.core.model.Language;@32554961
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: REMOTE_LOGGED_IN_USERS is: [Ledu.csus.ecs.pc2.core.model.ClientId; [Ledu.csus.ecs.pc2.core.model.ClientId;@103c5ae
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: CONTEST_TIME_LIST is: [Ledu.csus.ecs.pc2.core.model.ContestTime; [Ledu.csus.ecs.pc2.core.model.ContestTime;@63b3d692
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: CONNECTION_HANDLE_ID_LIST is: [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID; [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID;@1db05c2f
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: PROFILE is: edu.csus.ecs.pc2.core.model.Profile RealDeal--1957769244132597914
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId TEAM90 @ site 1
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: SITE_NUMBER is: java.lang.Integer 1
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: CONTEST_INFORMATION is: edu.csus.ecs.pc2.core.model.ContestInformation edu.csus.ecs.pc2.core.model.ContestInformation@53610b9
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: SITE_LIST is: [Ledu.csus.ecs.pc2.core.model.Site; [Ledu.csus.ecs.pc2.core.model.Site;@1a078b04
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: PROBLEM_DATA_FILES is: [Ledu.csus.ecs.pc2.core.model.ProblemDataFiles; [Ledu.csus.ecs.pc2.core.model.ProblemDataFiles;@67fdc990
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: JUDGEMENT_LIST is: [Ledu.csus.ecs.pc2.core.model.Judgement; [Ledu.csus.ecs.pc2.core.model.Judgement;@78b3a064
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: PROBLEM_LIST is: [Ledu.csus.ecs.pc2.core.model.Problem; [Ledu.csus.ecs.pc2.core.model.Problem;@4db5d413
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: GROUP_LIST is: [Ledu.csus.ecs.pc2.core.model.Group; [Ledu.csus.ecs.pc2.core.model.Group;@6bcc290a
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: LOCAL_LOGGED_IN_USERS is: [Ledu.csus.ecs.pc2.core.model.ClientId; [Ledu.csus.ecs.pc2.core.model.ClientId;@6274dcaa
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: SERVER_CLOCK_OFFSET is: java.util.GregorianCalendar java.util.GregorianCalendar[time=1702140229552,areFieldsSet=true,areAllFieldsSet=false,lenient=true,zone=sun.util.calendar.ZoneInfo[id="GMT",offset=0,dstSavings=0,useDaylight=false,transitions=0,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2023,MONTH=11,WEEK_OF_YEAR=49,WEEK_OF_MONTH=2,DAY_OF_MONTH=9,DAY_OF_YEAR=343,DAY_OF_WEEK=7,DAY_OF_WEEK_IN_MONTH=2,AM_PM=1,HOUR=4,HOUR_OF_DAY=16,MINUTE=43,SECOND=49,MILLISECOND=552,ZONE_OFFSET=0,DST_OFFSET=0]
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: CONTEST_IDENTIFIER is: java.lang.String RealDeal--1957769244132597914
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: BALLOON_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.BalloonSettings; [Ledu.csus.ecs.pc2.core.model.BalloonSettings;@7a1e000
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: RUN_LIST is: [Ledu.csus.ecs.pc2.core.model.Run; [Ledu.csus.ecs.pc2.core.model.Run;@6457b9ab
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: ACCOUNT_ARRAY is: [Ledu.csus.ecs.pc2.core.model.Account; [Ledu.csus.ecs.pc2.core.model.Account;@6ed95852
231209 104349.574|INFO|Thread-50014|info|handlePacket start Packet[LOGIN_SUCCESS] #3885 SERVER0 @ site 1 -> TEAM90 @ site 1
231209 104349.574|INFO|Thread-50014|dumpPacket|Packet LOGIN_SUCCESS (Seq #3885, o#3885 ) handlePacket
231209 104349.574|INFO|Thread-50014|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: RealDeal--1957769244132597914)
231209 104349.574|INFO|Thread-50014|dumpPacket|    To: TEAM90 @ site 1
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: PROFILE_LIST is: [Ledu.csus.ecs.pc2.core.model.Profile; [Ledu.csus.ecs.pc2.core.model.Profile;@4c66d41a
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: CLIENT_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.ClientSettings; [Ledu.csus.ecs.pc2.core.model.ClientSettings;@42a123e6
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@469ebf6a
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: CLARIFICATION_LIST is: [Ledu.csus.ecs.pc2.core.model.Clarification; [Ledu.csus.ecs.pc2.core.model.Clarification;@39c29dd
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: CATEGORY_LIST is: [Ledu.csus.ecs.pc2.core.model.Category; [Ledu.csus.ecs.pc2.core.model.Category;@7920fbb0
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: LANGUAGE_LIST is: [Ledu.csus.ecs.pc2.core.model.Language; [Ledu.csus.ecs.pc2.core.model.Language;@32554961
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: REMOTE_LOGGED_IN_USERS is: [Ledu.csus.ecs.pc2.core.model.ClientId; [Ledu.csus.ecs.pc2.core.model.ClientId;@103c5ae
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: CONTEST_TIME_LIST is: [Ledu.csus.ecs.pc2.core.model.ContestTime; [Ledu.csus.ecs.pc2.core.model.ContestTime;@63b3d692
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: CONNECTION_HANDLE_ID_LIST is: [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID; [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID;@1db05c2f
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: PROFILE is: edu.csus.ecs.pc2.core.model.Profile RealDeal--1957769244132597914
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId TEAM90 @ site 1
231209 104349.574|INFO|Thread-50014|dumpPacket|   key: SITE_NUMBER is: java.lang.Integer 1
