231209 081801.546|CONFIG|qtp135640095-859|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
231209 081801.546|INFO|qtp135640095-859|info|
231209 081801.550|INFO|qtp135640095-859|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
231209 081801.550|INFO|qtp135640095-859|info|Login: team73 (aka team73)
231209 081801.550|INFO|qtp135640095-859|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
231209 081801.550|INFO|qtp135640095-859|startLog|Process id is 15028@DESKTOP-D75BQTV
231209 081801.550|INFO|qtp135640095-859|info|Contacting server at localhost:50002 as TEAM73 @ site 0
231209 081801.550|INFO|qtp135640095-859|info|sendLoginRequest start - sending from TEAM73 @ site 0
231209 081801.550|INFO|qtp135640095-859|sendToLocalServer|Sending packet to server Packet[LOGIN_REQUEST] #114 TEAM73 @ site 0 -> SERVER0 @ site 0
231209 081801.550|INFO|qtp135640095-859|sendToLocalServer|Sent    packet to server Packet[LOGIN_REQUEST] #114 TEAM73 @ site 0 -> SERVER0 @ site 0
231209 081801.550|INFO|qtp135640095-859|info|sendLoginRequest end - packet sent.
231209 081801.550|INFO|Thread-3574|run|send(Serializable)
231209 081801.550|INFO|Thread-3573|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
231209 081801.558|INFO|Thread-3575|info| receiveObject(S) start got Packet[LOGIN_FAILED] #710 SERVER0 @ site 1 -> TEAM73 @ site 0
231209 081801.558|INFO|Thread-3575|dumpPacket|Packet LOGIN_FAILED (Seq #710, o#710 ) recieveObject
231209 081801.558|INFO|Thread-3575|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: DryRun--6069080675419338087)
231209 081801.558|INFO|Thread-3575|dumpPacket|    To: TEAM73 @ site 0
231209 081801.558|INFO|Thread-3575|dumpPacket|   key: MESSAGE_STRING is: java.lang.String Invalid password
231209 081801.558|INFO|Thread-3575|info|handlePacket start Packet[LOGIN_FAILED] #710 SERVER0 @ site 1 -> TEAM73 @ site 0
231209 081801.558|INFO|Thread-3575|dumpPacket|Packet LOGIN_FAILED (Seq #710, o#710 ) handlePacket
231209 081801.558|INFO|Thread-3575|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: DryRun--6069080675419338087)
231209 081801.558|INFO|Thread-3575|dumpPacket|    To: TEAM73 @ site 0
231209 081801.558|INFO|Thread-3575|dumpPacket|   key: MESSAGE_STRING is: java.lang.String Invalid password
231209 081801.558|INFO|Thread-3575|info| receiveObject(S) end   got Packet[LOGIN_FAILED] #710 SERVER0 @ site 1 -> TEAM73 @ site 0
231209 125144.096|INFO|Thread-3573|connectionDropped|connectionDropped(ConnectionHandlerID myConnectionID) 
