231209 081532.080|CONFIG|Thread-2354|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
231209 081532.080|INFO|Thread-2354|info|
231209 081532.080|INFO|Thread-2354|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
231209 081532.080|INFO|Thread-2354|info|Login: team75 (aka team75)
231209 081532.088|INFO|Thread-2354|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
231209 081532.088|INFO|Thread-2354|startLog|Process id is 15028@DESKTOP-D75BQTV
231209 081532.088|INFO|Thread-2354|info| handlePacket original LOGIN_SUCCESS after -- all settings loaded 
231209 081532.088|INFO|Thread-2354|info|handlePacket end Packet[LOGIN_SUCCESS] #614 SERVER0 @ site 1 -> TEAM75 @ site 1
231209 081532.088|INFO|Thread-2354|info| receiveObject(S) end   got Packet[LOGIN_SUCCESS] #614 SERVER0 @ site 1 -> TEAM75 @ site 1
231209 083321.423|INFO|qtp135640095-2278|sendToLocalServer|Sending packet to server Packet[RUN_SUBMISSION] #282 TEAM75 @ site 1 -> SERVER0 @ site 1
231209 083321.423|INFO|qtp135640095-2278|sendToLocalServer|Sent    packet to server Packet[RUN_SUBMISSION] #282 TEAM75 @ site 1 -> SERVER0 @ site 1
231209 083321.498|INFO|Thread-17754|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #1539 SERVER0 @ site 1 -> TEAM75 @ site 1
231209 083321.498|INFO|Thread-17754|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #1539, o#1539 ) recieveObject
231209 083321.498|INFO|Thread-17754|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: DryRun--6069080675419338087)
231209 083321.498|INFO|Thread-17754|dumpPacket|    To: TEAM75 @ site 1
231209 083321.498|INFO|Thread-17754|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 102 NEW 52 min 3143031ms from TEAM75 @ site 1 id Run--3236122904368397957 problem DryRun--5056188413862619659 lang Java--8800253324652192008
231209 083321.498|INFO|Thread-17754|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #1539 SERVER0 @ site 1 -> TEAM75 @ site 1
231209 083321.498|INFO|Thread-17754|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #1539, o#1539 ) handlePacket
231209 083321.498|INFO|Thread-17754|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: DryRun--6069080675419338087)
231209 083321.498|INFO|Thread-17754|dumpPacket|    To: TEAM75 @ site 1
231209 083321.498|INFO|Thread-17754|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 102 NEW 52 min 3143031ms from TEAM75 @ site 1 id Run--3236122904368397957 problem DryRun--5056188413862619659 lang Java--8800253324652192008
