231209 082707.634|CONFIG|qtp135640095-622|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
231209 082707.634|INFO|qtp135640095-622|info|
231209 082707.634|INFO|qtp135640095-622|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
231209 082707.634|INFO|qtp135640095-622|info|Login: team106 (aka team106)
231209 082707.634|INFO|qtp135640095-622|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
231209 082707.634|INFO|qtp135640095-622|startLog|Process id is 15028@DESKTOP-D75BQTV
231209 082707.634|INFO|qtp135640095-622|info|Contacting server at localhost:50002 as TEAM106 @ site 0
231209 082707.634|INFO|qtp135640095-622|info|sendLoginRequest start - sending from TEAM106 @ site 0
231209 082707.634|INFO|qtp135640095-622|sendToLocalServer|Sending packet to server Packet[LOGIN_REQUEST] #204 TEAM106 @ site 0 -> SERVER0 @ site 0
231209 082707.634|INFO|qtp135640095-622|sendToLocalServer|Sent    packet to server Packet[LOGIN_REQUEST] #204 TEAM106 @ site 0 -> SERVER0 @ site 0
231209 082707.634|INFO|qtp135640095-622|info|sendLoginRequest end - packet sent.
231209 082707.634|INFO|Thread-9829|run|send(Serializable)
231209 082707.641|INFO|Thread-9828|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
231209 082707.646|INFO|Thread-9830|info| receiveObject(S) start got Packet[LOGIN_SUCCESS] #1117 SERVER0 @ site 1 -> TEAM106 @ site 1
231209 082707.646|INFO|Thread-9830|dumpPacket|Packet LOGIN_SUCCESS (Seq #1117, o#1117 ) recieveObject
231209 082707.646|INFO|Thread-9830|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: DryRun--6069080675419338087)
231209 082707.646|INFO|Thread-9830|dumpPacket|    To: TEAM106 @ site 1
231209 082707.646|INFO|Thread-9830|dumpPacket|   key: PROFILE_LIST is: [Ledu.csus.ecs.pc2.core.model.Profile; [Ledu.csus.ecs.pc2.core.model.Profile;@30f51aa6
231209 082707.648|INFO|Thread-9830|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
231209 082707.648|INFO|Thread-9830|dumpPacket|   key: CLIENT_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.ClientSettings; [Ledu.csus.ecs.pc2.core.model.ClientSettings;@3e32e2c8
231209 082707.648|INFO|Thread-9830|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@3a0d71d6
231209 082707.648|INFO|Thread-9830|dumpPacket|   key: CLARIFICATION_LIST is: [Ledu.csus.ecs.pc2.core.model.Clarification; [Ledu.csus.ecs.pc2.core.model.Clarification;@7f0fe8f3
231209 082707.648|INFO|Thread-9830|dumpPacket|   key: CATEGORY_LIST is: [Ledu.csus.ecs.pc2.core.model.Category; [Ledu.csus.ecs.pc2.core.model.Category;@67b7fd9e
231209 082707.648|INFO|Thread-9830|dumpPacket|   key: LANGUAGE_LIST is: [Ledu.csus.ecs.pc2.core.model.Language; [Ledu.csus.ecs.pc2.core.model.Language;@4eba7702
231209 082707.648|INFO|Thread-9830|dumpPacket|   key: REMOTE_LOGGED_IN_USERS is: [Ledu.csus.ecs.pc2.core.model.ClientId; [Ledu.csus.ecs.pc2.core.model.ClientId;@1fe83cc2
231209 082707.648|INFO|Thread-9830|dumpPacket|   key: CONTEST_TIME_LIST is: [Ledu.csus.ecs.pc2.core.model.ContestTime; [Ledu.csus.ecs.pc2.core.model.ContestTime;@1f2017bc
231209 082707.648|INFO|Thread-9830|dumpPacket|   key: CONNECTION_HANDLE_ID_LIST is: [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID; [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID;@47a342cb
231209 082707.648|INFO|Thread-9830|dumpPacket|   key: PROFILE is: edu.csus.ecs.pc2.core.model.Profile DryRun--6069080675419338087
231209 082707.648|INFO|Thread-9830|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId TEAM106 @ site 1
