231209 094823.396|CONFIG|qtp135640095-23635|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
231209 094823.396|INFO|qtp135640095-23635|info|
231209 094823.396|INFO|qtp135640095-23635|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
231209 094823.396|INFO|qtp135640095-23635|info|Login: team56 (aka team56)
231209 094823.401|INFO|qtp135640095-23635|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
231209 094823.401|INFO|qtp135640095-23635|startLog|Process id is 15028@DESKTOP-D75BQTV
231209 094823.401|INFO|qtp135640095-23635|info|Contacting server at localhost:50002 as TEAM56 @ site 0
231209 094823.401|INFO|qtp135640095-23635|info|sendLoginRequest start - sending from TEAM56 @ site 0
231209 094823.401|INFO|qtp135640095-23635|sendToLocalServer|Sending packet to server Packet[LOGIN_REQUEST] #371 TEAM56 @ site 0 -> SERVER0 @ site 0
231209 094823.401|INFO|qtp135640095-23635|sendToLocalServer|Sent    packet to server Packet[LOGIN_REQUEST] #371 TEAM56 @ site 0 -> SERVER0 @ site 0
231209 094823.401|INFO|qtp135640095-23635|info|sendLoginRequest end - packet sent.
231209 094823.401|INFO|Thread-28158|run|send(Serializable)
231209 094823.415|INFO|Thread-28157|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
231209 094823.418|INFO|Thread-28159|info| receiveObject(S) start got Packet[LOGIN_SUCCESS] #2056 SERVER0 @ site 1 -> TEAM56 @ site 1
231209 094823.418|INFO|Thread-28159|dumpPacket|Packet LOGIN_SUCCESS (Seq #2056, o#2056 ) recieveObject
231209 094823.418|INFO|Thread-28159|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: DryRun--6069080675419338087)
231209 094823.418|INFO|Thread-28159|dumpPacket|    To: TEAM56 @ site 1
231209 094823.418|INFO|Thread-28159|dumpPacket|   key: PROFILE_LIST is: [Ledu.csus.ecs.pc2.core.model.Profile; [Ledu.csus.ecs.pc2.core.model.Profile;@3502ce22
231209 094823.418|INFO|Thread-28159|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
231209 094823.418|INFO|Thread-28159|dumpPacket|   key: CLIENT_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.ClientSettings; [Ledu.csus.ecs.pc2.core.model.ClientSettings;@3bc536f2
231209 094823.418|INFO|Thread-28159|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@3ffaa552
231209 094823.418|INFO|Thread-28159|dumpPacket|   key: CLARIFICATION_LIST is: [Ledu.csus.ecs.pc2.core.model.Clarification; [Ledu.csus.ecs.pc2.core.model.Clarification;@7af83cc9
231209 094823.418|INFO|Thread-28159|dumpPacket|   key: CATEGORY_LIST is: [Ledu.csus.ecs.pc2.core.model.Category; [Ledu.csus.ecs.pc2.core.model.Category;@59a88e6a
231209 094823.418|INFO|Thread-28159|dumpPacket|   key: LANGUAGE_LIST is: [Ledu.csus.ecs.pc2.core.model.Language; [Ledu.csus.ecs.pc2.core.model.Language;@4b48410b
231209 094823.418|INFO|Thread-28159|dumpPacket|   key: REMOTE_LOGGED_IN_USERS is: [Ledu.csus.ecs.pc2.core.model.ClientId; [Ledu.csus.ecs.pc2.core.model.ClientId;@21f2ad05
231209 094823.418|INFO|Thread-28159|dumpPacket|   key: CONTEST_TIME_LIST is: [Ledu.csus.ecs.pc2.core.model.ContestTime; [Ledu.csus.ecs.pc2.core.model.ContestTime;@1ad7c386
231209 094823.418|INFO|Thread-28159|dumpPacket|   key: CONNECTION_HANDLE_ID_LIST is: [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID; [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID;@791c568
231209 094823.418|INFO|Thread-28159|dumpPacket|   key: PROFILE is: edu.csus.ecs.pc2.core.model.Profile DryRun--6069080675419338087
231209 094823.418|INFO|Thread-28159|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId TEAM56 @ site 1
231209 094823.418|INFO|Thread-28159|dumpPacket|   key: SITE_NUMBER is: java.lang.Integer 1
231209 094823.418|INFO|Thread-28159|dumpPacket|   key: CONTEST_INFORMATION is: edu.csus.ecs.pc2.core.model.ContestInformation edu.csus.ecs.pc2.core.model.ContestInformation@ed88c88
231209 094823.418|INFO|Thread-28159|dumpPacket|   key: SITE_LIST is: [Ledu.csus.ecs.pc2.core.model.Site; [Ledu.csus.ecs.pc2.core.model.Site;@3af682d3
231209 094823.418|INFO|Thread-28159|dumpPacket|   key: PROBLEM_DATA_FILES is: [Ledu.csus.ecs.pc2.core.model.ProblemDataFiles; [Ledu.csus.ecs.pc2.core.model.ProblemDataFiles;@1e99bdf8
