231209 081813.673|CONFIG|qtp135640095-1308|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
231209 081813.673|INFO|qtp135640095-1308|info|
231209 081813.675|INFO|qtp135640095-1308|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
231209 081813.675|INFO|qtp135640095-1308|info|Login: team73 (aka team73)
231209 081813.675|INFO|qtp135640095-1308|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
231209 081813.675|INFO|qtp135640095-1308|startLog|Process id is 15028@DESKTOP-D75BQTV
231209 081813.675|INFO|qtp135640095-1308|info|Contacting server at localhost:50002 as TEAM73 @ site 0
231209 081813.675|INFO|qtp135640095-1308|info|sendLoginRequest start - sending from TEAM73 @ site 0
231209 081813.675|INFO|qtp135640095-1308|sendToLocalServer|Sending packet to server Packet[LOGIN_REQUEST] #116 TEAM73 @ site 0 -> SERVER0 @ site 0
231209 081813.678|INFO|qtp135640095-1308|sendToLocalServer|Sent    packet to server Packet[LOGIN_REQUEST] #116 TEAM73 @ site 0 -> SERVER0 @ site 0
231209 081813.678|INFO|qtp135640095-1308|info|sendLoginRequest end - packet sent.
231209 081813.679|INFO|Thread-3645|run|send(Serializable)
231209 081813.685|INFO|Thread-3644|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
231209 081813.685|INFO|Thread-3646|info| receiveObject(S) start got Packet[LOGIN_SUCCESS] #720 SERVER0 @ site 1 -> TEAM73 @ site 1
231209 081813.685|INFO|Thread-3646|dumpPacket|Packet LOGIN_SUCCESS (Seq #720, o#720 ) recieveObject
231209 081813.685|INFO|Thread-3646|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: DryRun--6069080675419338087)
231209 081813.685|INFO|Thread-3646|dumpPacket|    To: TEAM73 @ site 1
231209 081813.685|INFO|Thread-3646|dumpPacket|   key: PROFILE_LIST is: [Ledu.csus.ecs.pc2.core.model.Profile; [Ledu.csus.ecs.pc2.core.model.Profile;@3dfcca93
231209 081813.685|INFO|Thread-3646|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
231209 081813.685|INFO|Thread-3646|dumpPacket|   key: CLIENT_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.ClientSettings; [Ledu.csus.ecs.pc2.core.model.ClientSettings;@333b335c
231209 081813.692|INFO|Thread-3646|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@3704a1e3
