231209 104856.034|CONFIG|qtp135640095-49663|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
231209 104856.034|INFO|qtp135640095-49663|info|
231209 104856.034|INFO|qtp135640095-49663|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
231209 104856.036|INFO|qtp135640095-49663|info|Login: team104 (aka team104)
231209 104856.036|INFO|qtp135640095-49663|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
231209 104856.036|INFO|qtp135640095-49663|startLog|Process id is 15028@DESKTOP-D75BQTV
231209 104856.036|INFO|Thread-55608|getPublicKeyPacket|packet:= edu.csus.ecs.pc2.core.transport.TransportWrapper@35ebdfd3
231209 104856.036|INFO|qtp135640095-49663|info|Contacting server at localhost:50002 as TEAM104 @ site 0
231209 104856.039|INFO|qtp135640095-49663|info|sendLoginRequest start - sending from TEAM104 @ site 0
231209 104856.039|INFO|qtp135640095-49663|sendToLocalServer|Sending packet to server Packet[LOGIN_REQUEST] #748 TEAM104 @ site 0 -> SERVER0 @ site 0
231209 104856.039|INFO|qtp135640095-49663|sendToLocalServer|Sent    packet to server Packet[LOGIN_REQUEST] #748 TEAM104 @ site 0 -> SERVER0 @ site 0
231209 104856.039|INFO|qtp135640095-49663|info|sendLoginRequest end - packet sent.
231209 104856.039|INFO|Thread-55609|run|send(Serializable)
231209 104856.058|INFO|Thread-55608|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
231209 104856.061|INFO|Thread-55610|info| receiveObject(S) start got Packet[LOGIN_SUCCESS] #4013 SERVER0 @ site 1 -> TEAM104 @ site 1
231209 104856.061|INFO|Thread-55610|dumpPacket|Packet LOGIN_SUCCESS (Seq #4013, o#4013 ) recieveObject
231209 104856.061|INFO|Thread-55610|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: RealDeal--1957769244132597914)
231209 104856.061|INFO|Thread-55610|dumpPacket|    To: TEAM104 @ site 1
231209 104856.061|INFO|Thread-55610|dumpPacket|   key: PROFILE_LIST is: [Ledu.csus.ecs.pc2.core.model.Profile; [Ledu.csus.ecs.pc2.core.model.Profile;@5f79f977
231209 104856.061|INFO|Thread-55610|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
