231209 103624.361|CONFIG|qtp135640095-44446|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
231209 103624.361|INFO|qtp135640095-44446|info|
231209 103624.362|INFO|qtp135640095-44446|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
231209 103624.362|INFO|qtp135640095-44446|info|Login: team85 (aka team85)
231209 103624.362|INFO|qtp135640095-44446|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
231209 103624.362|INFO|qtp135640095-44446|startLog|Process id is 15028@DESKTOP-D75BQTV
231209 103624.362|INFO|qtp135640095-44446|info|Contacting server at localhost:50002 as TEAM85 @ site 0
231209 103624.362|INFO|qtp135640095-44446|info|sendLoginRequest start - sending from TEAM85 @ site 0
231209 103624.362|INFO|qtp135640095-44446|sendToLocalServer|Sending packet to server Packet[LOGIN_REQUEST] #563 TEAM85 @ site 0 -> SERVER0 @ site 0
231209 103624.362|INFO|qtp135640095-44446|sendToLocalServer|Sent    packet to server Packet[LOGIN_REQUEST] #563 TEAM85 @ site 0 -> SERVER0 @ site 0
231209 103624.362|INFO|qtp135640095-44446|info|sendLoginRequest end - packet sent.
231209 103624.362|INFO|Thread-49174|run|send(Serializable)
231209 103624.386|INFO|Thread-49173|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
231209 103624.386|INFO|Thread-49175|info| receiveObject(S) start got Packet[LOGIN_SUCCESS] #3256 SERVER0 @ site 1 -> TEAM85 @ site 1
231209 103624.386|INFO|Thread-49175|dumpPacket|Packet LOGIN_SUCCESS (Seq #3256, o#3256 ) recieveObject
231209 103624.386|INFO|Thread-49175|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: RealDeal--1957769244132597914)
231209 103624.386|INFO|Thread-49175|dumpPacket|    To: TEAM85 @ site 1
231209 103624.386|INFO|Thread-49175|dumpPacket|   key: PROFILE_LIST is: [Ledu.csus.ecs.pc2.core.model.Profile; [Ledu.csus.ecs.pc2.core.model.Profile;@525d7ff5
231209 103624.386|INFO|Thread-49175|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
231209 103624.386|INFO|Thread-49175|dumpPacket|   key: CLIENT_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.ClientSettings; [Ledu.csus.ecs.pc2.core.model.ClientSettings;@5c9a9bce
231209 103624.386|INFO|Thread-49175|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@58a51485
231209 103624.386|INFO|Thread-49175|dumpPacket|   key: CLARIFICATION_LIST is: [Ledu.csus.ecs.pc2.core.model.Clarification; [Ledu.csus.ecs.pc2.core.model.Clarification;@1da791f5
231209 103624.386|INFO|Thread-49175|dumpPacket|   key: CATEGORY_LIST is: [Ledu.csus.ecs.pc2.core.model.Category; [Ledu.csus.ecs.pc2.core.model.Category;@243ce763
231209 103624.386|INFO|Thread-49175|dumpPacket|   key: LANGUAGE_LIST is: [Ledu.csus.ecs.pc2.core.model.Language; [Ledu.csus.ecs.pc2.core.model.Language;@2cf04cc1
231209 103624.386|INFO|Thread-49175|dumpPacket|   key: REMOTE_LOGGED_IN_USERS is: [Ledu.csus.ecs.pc2.core.model.ClientId; [Ledu.csus.ecs.pc2.core.model.ClientId;@5c8164e6
231209 103624.386|INFO|Thread-49175|dumpPacket|   key: CONTEST_TIME_LIST is: [Ledu.csus.ecs.pc2.core.model.ContestTime; [Ledu.csus.ecs.pc2.core.model.ContestTime;@7d886eba
231209 103624.386|INFO|Thread-49175|dumpPacket|   key: CONNECTION_HANDLE_ID_LIST is: [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID; [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID;@3e4c8997
231209 103624.386|INFO|Thread-49175|dumpPacket|   key: PROFILE is: edu.csus.ecs.pc2.core.model.Profile RealDeal--1957769244132597914
231209 103624.386|INFO|Thread-49175|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId TEAM85 @ site 1
231209 103624.386|INFO|Thread-49175|dumpPacket|   key: SITE_NUMBER is: java.lang.Integer 1
231209 103624.386|INFO|Thread-49175|dumpPacket|   key: CONTEST_INFORMATION is: edu.csus.ecs.pc2.core.model.ContestInformation edu.csus.ecs.pc2.core.model.ContestInformation@10f45cdb
231209 103624.386|INFO|Thread-49175|dumpPacket|   key: SITE_LIST is: [Ledu.csus.ecs.pc2.core.model.Site; [Ledu.csus.ecs.pc2.core.model.Site;@4785ac77
231209 103624.386|INFO|Thread-49175|dumpPacket|   key: PROBLEM_DATA_FILES is: [Ledu.csus.ecs.pc2.core.model.ProblemDataFiles; [Ledu.csus.ecs.pc2.core.model.ProblemDataFiles;@79c6f783
231209 103624.386|INFO|Thread-49175|dumpPacket|   key: JUDGEMENT_LIST is: [Ledu.csus.ecs.pc2.core.model.Judgement; [Ledu.csus.ecs.pc2.core.model.Judgement;@239cc91d
231209 103624.386|INFO|Thread-49175|dumpPacket|   key: PROBLEM_LIST is: [Ledu.csus.ecs.pc2.core.model.Problem; [Ledu.csus.ecs.pc2.core.model.Problem;@113c5b31
231209 103624.386|INFO|Thread-49175|dumpPacket|   key: GROUP_LIST is: [Ledu.csus.ecs.pc2.core.model.Group; [Ledu.csus.ecs.pc2.core.model.Group;@7b30bb75
231209 103624.386|INFO|Thread-49175|dumpPacket|   key: LOCAL_LOGGED_IN_USERS is: [Ledu.csus.ecs.pc2.core.model.ClientId; [Ledu.csus.ecs.pc2.core.model.ClientId;@3504217f
231209 103624.386|INFO|Thread-49175|dumpPacket|   key: SERVER_CLOCK_OFFSET is: java.util.GregorianCalendar java.util.GregorianCalendar[time=1702139784371,areFieldsSet=true,areAllFieldsSet=false,lenient=true,zone=sun.util.calendar.ZoneInfo[id="GMT",offset=0,dstSavings=0,useDaylight=false,transitions=0,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2023,MONTH=11,WEEK_OF_YEAR=49,WEEK_OF_MONTH=2,DAY_OF_MONTH=9,DAY_OF_YEAR=343,DAY_OF_WEEK=7,DAY_OF_WEEK_IN_MONTH=2,AM_PM=1,HOUR=4,HOUR_OF_DAY=16,MINUTE=36,SECOND=24,MILLISECOND=371,ZONE_OFFSET=0,DST_OFFSET=0]
231209 103624.386|INFO|Thread-49175|dumpPacket|   key: CONTEST_IDENTIFIER is: java.lang.String RealDeal--1957769244132597914
231209 103624.386|INFO|Thread-49175|dumpPacket|   key: BALLOON_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.BalloonSettings; [Ledu.csus.ecs.pc2.core.model.BalloonSettings;@7015d2e3
231209 103624.394|INFO|Thread-49175|dumpPacket|   key: RUN_LIST is: [Ledu.csus.ecs.pc2.core.model.Run; [Ledu.csus.ecs.pc2.core.model.Run;@383fa03
231209 103624.394|INFO|Thread-49175|dumpPacket|   key: ACCOUNT_ARRAY is: [Ledu.csus.ecs.pc2.core.model.Account; [Ledu.csus.ecs.pc2.core.model.Account;@7d961215
231209 103624.394|INFO|Thread-49175|info|handlePacket start Packet[LOGIN_SUCCESS] #3256 SERVER0 @ site 1 -> TEAM85 @ site 1
231209 103624.394|INFO|Thread-49175|dumpPacket|Packet LOGIN_SUCCESS (Seq #3256, o#3256 ) handlePacket
231209 103624.394|INFO|Thread-49175|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: RealDeal--1957769244132597914)
231209 103624.394|INFO|Thread-49175|dumpPacket|    To: TEAM85 @ site 1
231209 103624.394|INFO|Thread-49175|dumpPacket|   key: PROFILE_LIST is: [Ledu.csus.ecs.pc2.core.model.Profile; [Ledu.csus.ecs.pc2.core.model.Profile;@525d7ff5
231209 103624.394|INFO|Thread-49175|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
231209 103624.394|INFO|Thread-49175|dumpPacket|   key: CLIENT_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.ClientSettings; [Ledu.csus.ecs.pc2.core.model.ClientSettings;@5c9a9bce
231209 103624.394|INFO|Thread-49175|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@58a51485
231209 103624.394|INFO|Thread-49175|dumpPacket|   key: CLARIFICATION_LIST is: [Ledu.csus.ecs.pc2.core.model.Clarification; [Ledu.csus.ecs.pc2.core.model.Clarification;@1da791f5
231209 103624.394|INFO|Thread-49175|dumpPacket|   key: CATEGORY_LIST is: [Ledu.csus.ecs.pc2.core.model.Category; [Ledu.csus.ecs.pc2.core.model.Category;@243ce763
231209 103624.394|INFO|Thread-49175|dumpPacket|   key: LANGUAGE_LIST is: [Ledu.csus.ecs.pc2.core.model.Language; [Ledu.csus.ecs.pc2.core.model.Language;@2cf04cc1
231209 103624.394|INFO|Thread-49175|dumpPacket|   key: REMOTE_LOGGED_IN_USERS is: [Ledu.csus.ecs.pc2.core.model.ClientId; [Ledu.csus.ecs.pc2.core.model.ClientId;@5c8164e6
231209 103624.394|INFO|Thread-49175|dumpPacket|   key: CONTEST_TIME_LIST is: [Ledu.csus.ecs.pc2.core.model.ContestTime; [Ledu.csus.ecs.pc2.core.model.ContestTime;@7d886eba
231209 103624.394|INFO|Thread-49175|dumpPacket|   key: CONNECTION_HANDLE_ID_LIST is: [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID; [Ledu.csus.ecs.pc2.core.transport.ConnectionHandlerID;@3e4c8997
231209 103624.394|INFO|Thread-49175|dumpPacket|   key: PROFILE is: edu.csus.ecs.pc2.core.model.Profile RealDeal--1957769244132597914
231209 103624.394|INFO|Thread-49175|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId TEAM85 @ site 1
231209 103624.394|INFO|Thread-49175|dumpPacket|   key: SITE_NUMBER is: java.lang.Integer 1
231209 103624.394|INFO|Thread-49175|dumpPacket|   key: CONTEST_INFORMATION is: edu.csus.ecs.pc2.core.model.ContestInformation edu.csus.ecs.pc2.core.model.ContestInformation@10f45cdb
231209 103624.394|INFO|Thread-49175|dumpPacket|   key: SITE_LIST is: [Ledu.csus.ecs.pc2.core.model.Site; [Ledu.csus.ecs.pc2.core.model.Site;@4785ac77
231209 103624.394|INFO|Thread-49175|dumpPacket|   key: PROBLEM_DATA_FILES is: [Ledu.csus.ecs.pc2.core.model.ProblemDataFiles; [Ledu.csus.ecs.pc2.core.model.ProblemDataFiles;@79c6f783
231209 103624.394|INFO|Thread-49175|dumpPacket|   key: JUDGEMENT_LIST is: [Ledu.csus.ecs.pc2.core.model.Judgement; [Ledu.csus.ecs.pc2.core.model.Judgement;@239cc91d
231209 103624.394|INFO|Thread-49175|dumpPacket|   key: PROBLEM_LIST is: [Ledu.csus.ecs.pc2.core.model.Problem; [Ledu.csus.ecs.pc2.core.model.Problem;@113c5b31
231209 103624.394|INFO|Thread-49175|dumpPacket|   key: GROUP_LIST is: [Ledu.csus.ecs.pc2.core.model.Group; [Ledu.csus.ecs.pc2.core.model.Group;@7b30bb75
231209 103624.394|INFO|Thread-49175|dumpPacket|   key: LOCAL_LOGGED_IN_USERS is: [Ledu.csus.ecs.pc2.core.model.ClientId; [Ledu.csus.ecs.pc2.core.model.ClientId;@3504217f
231209 103624.394|INFO|Thread-49175|dumpPacket|   key: SERVER_CLOCK_OFFSET is: java.util.GregorianCalendar java.util.GregorianCalendar[time=1702139784371,areFieldsSet=true,areAllFieldsSet=false,lenient=true,zone=sun.util.calendar.ZoneInfo[id="GMT",offset=0,dstSavings=0,useDaylight=false,transitions=0,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2023,MONTH=11,WEEK_OF_YEAR=49,WEEK_OF_MONTH=2,DAY_OF_MONTH=9,DAY_OF_YEAR=343,DAY_OF_WEEK=7,DAY_OF_WEEK_IN_MONTH=2,AM_PM=1,HOUR=4,HOUR_OF_DAY=16,MINUTE=36,SECOND=24,MILLISECOND=371,ZONE_OFFSET=0,DST_OFFSET=0]
231209 103624.394|INFO|Thread-49175|dumpPacket|   key: CONTEST_IDENTIFIER is: java.lang.String RealDeal--1957769244132597914
231209 103624.394|INFO|Thread-49175|dumpPacket|   key: BALLOON_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.BalloonSettings; [Ledu.csus.ecs.pc2.core.model.BalloonSettings;@7015d2e3
231209 103624.394|INFO|Thread-49175|dumpPacket|   key: RUN_LIST is: [Ledu.csus.ecs.pc2.core.model.Run; [Ledu.csus.ecs.pc2.core.model.Run;@383fa03
231209 103624.394|INFO|Thread-49175|dumpPacket|   key: ACCOUNT_ARRAY is: [Ledu.csus.ecs.pc2.core.model.Account; [Ledu.csus.ecs.pc2.core.model.Account;@7d961215
231209 103948.538|INFO|Thread-49331|run|send(Serializable)
231209 103948.538|INFO|Thread-49173|connectionDropped|connectionDropped(ConnectionHandlerID myConnectionID) 
