231209 103844.234|CONFIG|Thread-49259|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
231209 103844.242|INFO|Thread-49259|info|
231209 103844.242|INFO|Thread-49259|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
231209 103844.242|INFO|Thread-49259|info|Login: team88 (aka team88)
231209 103844.242|INFO|Thread-49259|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
231209 103844.242|INFO|Thread-49259|startLog|Process id is 15028@DESKTOP-D75BQTV
231209 103844.242|INFO|Thread-49259|info| handlePacket original LOGIN_SUCCESS after -- all settings loaded 
231209 103844.242|INFO|Thread-49259|info|handlePacket end Packet[LOGIN_SUCCESS] #3408 SERVER0 @ site 1 -> TEAM88 @ site 1
231209 103844.242|INFO|Thread-49259|info| receiveObject(S) end   got Packet[LOGIN_SUCCESS] #3408 SERVER0 @ site 1 -> TEAM88 @ site 1
231209 103948.040|INFO|qtp135640095-45781|sendToLocalServer|Sending packet to server Packet[LOGOUT] #631 TEAM88 @ site 1 -> SERVER0 @ site 1
231209 103948.040|INFO|qtp135640095-45781|sendToLocalServer|Sent    packet to server Packet[LOGOUT] #631 TEAM88 @ site 1 -> SERVER0 @ site 1
