231209 124348.578|CONFIG|qtp135640095-67771|setFileHandlers|Now logging to C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1\logs directory.
231209 124348.580|INFO|qtp135640095-67771|info|
231209 124348.581|INFO|qtp135640095-67771|info|Version 9 () Java ver 18.0.2.1 build  Windows 11 10.0 (amd64) 
231209 124348.581|INFO|qtp135640095-67771|info|Login: team91 (aka team91)
231209 124348.581|INFO|qtp135640095-67771|startLog|Working directory is C:\Users\18328\Desktop\pc2\WebTeamInterface-1.1
231209 124348.581|INFO|qtp135640095-67771|startLog|Process id is 15028@DESKTOP-D75BQTV
231209 124348.581|INFO|qtp135640095-67771|info|Contacting server at localhost:50002 as TEAM91 @ site 0
231209 124348.581|INFO|qtp135640095-67771|info|sendLoginRequest start - sending from TEAM91 @ site 0
231209 124348.581|INFO|qtp135640095-67771|sendToLocalServer|Sending packet to server Packet[LOGIN_REQUEST] #1626 TEAM91 @ site 0 -> SERVER0 @ site 0
231209 124348.581|INFO|qtp135640095-67771|sendToLocalServer|Sent    packet to server Packet[LOGIN_REQUEST] #1626 TEAM91 @ site 0 -> SERVER0 @ site 0
231209 124348.584|INFO|qtp135640095-67771|info|sendLoginRequest end - packet sent.
231209 124348.584|INFO|Thread-68109|run|send(Serializable)
231209 124348.600|INFO|Thread-68108|receive|public void receive(SealedObject TransportPacket, ConnectionHandlerID connectionHandlerID)
231209 124348.605|INFO|Thread-68110|info| receiveObject(S) start got Packet[LOGIN_SUCCESS] #9451 SERVER0 @ site 1 -> TEAM91 @ site 1
231209 124348.605|INFO|Thread-68110|dumpPacket|Packet LOGIN_SUCCESS (Seq #9451, o#9451 ) recieveObject
231209 124348.605|INFO|Thread-68110|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (DESKTOP-D75BQTV @ 212.212.212.212) (Contest Id: RealDeal--1957769244132597914)
231209 124348.605|INFO|Thread-68110|dumpPacket|    To: TEAM91 @ site 1
231209 124348.605|INFO|Thread-68110|dumpPacket|   key: PROFILE_LIST is: [Ledu.csus.ecs.pc2.core.model.Profile; [Ledu.csus.ecs.pc2.core.model.Profile;@6f0b5aa
231209 124348.605|INFO|Thread-68110|dumpPacket|   key: GENERAL_PROBLEM is: edu.csus.ecs.pc2.core.model.Problem General
231209 124348.605|INFO|Thread-68110|dumpPacket|   key: CLIENT_SETTINGS_LIST is: [Ledu.csus.ecs.pc2.core.model.ClientSettings; [Ledu.csus.ecs.pc2.core.model.ClientSettings;@8375b04
231209 124348.605|INFO|Thread-68110|dumpPacket|   key: CONTEST_TIME is: edu.csus.ecs.pc2.core.model.ContestTime edu.csus.ecs.pc2.core.model.ContestTime@c08deda
231209 124348.605|INFO|Thread-68110|dumpPacket|   key: CLARIFICATION_LIST is: [Ledu.csus.ecs.pc2.core.model.Clarification; [Ledu.csus.ecs.pc2.core.model.Clarification;@490a513f
231209 124348.605|INFO|Thread-68110|dumpPacket|   key: CATEGORY_LIST is: [Ledu.csus.ecs.pc2.core.model.Category; [Ledu.csus.ecs.pc2.core.model.Category;@4a54e051
231209 124348.605|INFO|Thread-68110|dumpPacket|   key: LANGUAGE_LIST is: [Ledu.csus.ecs.pc2.core.model.Language; [Ledu.csus.ecs.pc2.core.model.Language;@78097d64
231209 124348.605|INFO|Thread-68110|dumpPacket|   key: REMOTE_LOGGED_IN_USERS is: [Ledu.csus.ecs.pc2.core.model.ClientId; [Ledu.csus.ecs.pc2.core.model.ClientId;@32bd92b1
231209 124348.605|INFO|Thread-68110|dumpPacket|   key: CONTEST_TIME_LIST is: [Ledu.csus.ecs.pc2.core.model.ContestTime; [Ledu.csus.ecs.pc2.core.model.ContestTime;@2925ae70
